map	world	npc	x	y	z	dir	respawn	despawn_at_other	gate
400020000	GAb1_01	880642	1791.932129	94.601128	1548.019287	135	1500	TRUE	(v04 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880664	83.597328	1872.68103	1542.0271	0	1500	TRUE	(v02 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880664	83.597328	1872.68103	1542.0271	0	1500	TRUE	(v02 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880664	83.597328	1872.68103	1542.0271	0	1500	TRUE	(v02 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880664	286.077576	1912.941162	1542.0271	285	1500	TRUE	(v02 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880664	286.077576	1912.941162	1542.0271	285	1500	TRUE	(v02 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880664	286.077576	1912.941162	1542.0271	285	1500	TRUE	(v02 == 21) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880664	286.077576	1912.941162	1542.0271	285	1500	TRUE	(v02 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880668	83.597328	1872.68103	1542.0271	0	1500	TRUE	(v02 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880669	83.597328	1872.68103	1542.0271	0	1500	TRUE	(v02 == 21) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880670	286.077576	1912.941162	1542.0271	285	1500	TRUE	(v02 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880692	1841.510864	1934.33667	1544.375977	270	1500	TRUE	(v03 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880692	1841.510864	1934.33667	1544.375977	270	1500	TRUE	(v03 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880692	1841.510864	1934.33667	1544.375977	270	1500	TRUE	(v03 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880692	1919.441772	1749.022339	1544.375977	225	1500	TRUE	(v03 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880692	1919.441772	1749.022339	1544.375977	225	1500	TRUE	(v03 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880692	1919.441772	1749.022339	1544.375977	225	1500	TRUE	(v03 == 21) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880692	1919.441772	1749.022339	1544.375977	225	1500	TRUE	(v03 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880696	1841.510864	1934.33667	1544.375977	270	1500	TRUE	(v03 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880697	1841.510864	1934.33667	1544.375977	270	1500	TRUE	(v03 == 21) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880698	1919.441772	1749.022339	1544.375977	225	1500	TRUE	(v03 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880720	1763.170044	115.847763	1543.062622	0	1500	TRUE	(v04 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880720	1763.170044	115.847763	1543.062622	0	1500	TRUE	(v04 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880720	1763.170044	115.847763	1543.062622	0	1500	TRUE	(v04 == 21) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880720	1763.170044	115.847763	1543.062622	0	1500	TRUE	(v04 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880720	1932.54248	219.029526	1543.062622	180	1500	TRUE	(v04 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880720	1932.54248	219.029526	1543.062622	180	1500	TRUE	(v04 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880720	1932.54248	219.029526	1543.062622	180	1500	TRUE	(v04 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880724	1932.54248	219.029526	1543.062622	180	1500	TRUE	(v04 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880725	1932.54248	219.029526	1543.062622	180	1500	TRUE	(v04 == 21) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880726	1763.170044	115.847763	1543.062622	0	1500	TRUE	(v04 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880748	195.282547	1879.973999	1492.161865	0	1	TRUE	v02ctrl == 1
400020000	GAb1_01	880748	195.282547	1879.973999	1492.161865	0	1	TRUE	v02ctrl == 11
400020000	GAb1_01	880748	195.282547	1879.973999	1492.161865	0	1	TRUE	v02ctrl == 16
400020000	GAb1_01	880748	195.282547	1879.973999	1492.161865	0	1	TRUE	v02ctrl == 21
400020000	GAb1_01	880748	195.282547	1879.973999	1492.161865	0	1	TRUE	v02ctrl == 6
400020000	GAb1_01	880748	203.128067	1881.088379	1492.161865	0	1	TRUE	v02ctrl == 1
400020000	GAb1_01	880748	203.128067	1881.088379	1492.161865	0	1	TRUE	v02ctrl == 11
400020000	GAb1_01	880748	203.128067	1881.088379	1492.161865	0	1	TRUE	v02ctrl == 16
400020000	GAb1_01	880748	203.128067	1881.088379	1492.161865	0	1	TRUE	v02ctrl == 21
400020000	GAb1_01	880748	203.128067	1881.088379	1492.161865	0	1	TRUE	v02ctrl == 6
400020000	GAb1_01	880749	169.106781	1817.423584	1486.882813	45	1	TRUE	v02ctrl == 1
400020000	GAb1_01	880749	169.106781	1817.423584	1486.882813	45	1	TRUE	v02ctrl == 11
400020000	GAb1_01	880749	169.106781	1817.423584	1486.882813	45	1	TRUE	v02ctrl == 16
400020000	GAb1_01	880749	169.106781	1817.423584	1486.882813	45	1	TRUE	v02ctrl == 21
400020000	GAb1_01	880749	169.106781	1817.423584	1486.882813	45	1	TRUE	v02ctrl == 6
400020000	GAb1_01	880749	177.616333	1813.019775	1486.882813	45	1	TRUE	v02ctrl == 1
400020000	GAb1_01	880749	177.616333	1813.019775	1486.882813	45	1	TRUE	v02ctrl == 11
400020000	GAb1_01	880749	177.616333	1813.019775	1486.882813	45	1	TRUE	v02ctrl == 16
400020000	GAb1_01	880749	177.616333	1813.019775	1486.882813	45	1	TRUE	v02ctrl == 21
400020000	GAb1_01	880749	177.616333	1813.019775	1486.882813	45	1	TRUE	v02ctrl == 6
400020000	GAb1_01	880749	178.629105	1804.831421	1486.882813	45	1	TRUE	v02ctrl == 1
400020000	GAb1_01	880749	178.629105	1804.831421	1486.882813	45	1	TRUE	v02ctrl == 11
400020000	GAb1_01	880749	178.629105	1804.831421	1486.882813	45	1	TRUE	v02ctrl == 16
400020000	GAb1_01	880749	178.629105	1804.831421	1486.882813	45	1	TRUE	v02ctrl == 21
400020000	GAb1_01	880749	178.629105	1804.831421	1486.882813	45	1	TRUE	v02ctrl == 6
400020000	GAb1_01	880750	170.49382	1808.578735	1486.882813	45	600	TRUE	(v02 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880750	170.49382	1808.578735	1486.882813	45	600	TRUE	(v02 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880750	170.49382	1808.578735	1486.882813	45	600	TRUE	(v02 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880750	170.49382	1808.578735	1486.882813	45	600	TRUE	(v02 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880751	170.49382	1808.578735	1486.882813	45	600	TRUE	(v02 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880751	170.49382	1808.578735	1486.882813	45	600	TRUE	(v02 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880751	170.49382	1808.578735	1486.882813	45	600	TRUE	(v02 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880751	170.49382	1808.578735	1486.882813	45	600	TRUE	(v02 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880764	1885.473267	1850.24585	1492.161865	0	1	TRUE	v03ctrl == 1
400020000	GAb1_01	880764	1885.473267	1850.24585	1492.161865	0	1	TRUE	v03ctrl == 11
400020000	GAb1_01	880764	1885.473267	1850.24585	1492.161865	0	1	TRUE	v03ctrl == 16
400020000	GAb1_01	880764	1885.473267	1850.24585	1492.161865	0	1	TRUE	v03ctrl == 6
400020000	GAb1_01	880764	1886.220337	1842.345703	1492.161865	0	1	TRUE	v03ctrl == 1
400020000	GAb1_01	880764	1886.220337	1842.345703	1492.161865	0	1	TRUE	v03ctrl == 11
400020000	GAb1_01	880764	1886.220337	1842.345703	1492.161865	0	1	TRUE	v03ctrl == 16
400020000	GAb1_01	880764	1886.220337	1842.345703	1492.161865	0	1	TRUE	v03ctrl == 6
400020000	GAb1_01	880765	1807.738647	1861.036255	1486.741577	315	1	TRUE	v03ctrl == 1
400020000	GAb1_01	880765	1807.738647	1861.036255	1486.741577	315	1	TRUE	v03ctrl == 11
400020000	GAb1_01	880765	1807.738647	1861.036255	1486.741577	315	1	TRUE	v03ctrl == 16
400020000	GAb1_01	880765	1807.738647	1861.036255	1486.741577	315	1	TRUE	v03ctrl == 6
400020000	GAb1_01	880765	1815.057861	1862.127686	1486.741577	315	1	TRUE	v03ctrl == 1
400020000	GAb1_01	880765	1815.057861	1862.127686	1486.741577	315	1	TRUE	v03ctrl == 11
400020000	GAb1_01	880765	1815.057861	1862.127686	1486.741577	315	1	TRUE	v03ctrl == 16
400020000	GAb1_01	880765	1815.057861	1862.127686	1486.741577	315	1	TRUE	v03ctrl == 6
400020000	GAb1_01	880765	1815.898804	1874.767578	1486.741577	315	1	TRUE	v03ctrl == 1
400020000	GAb1_01	880765	1815.898804	1874.767578	1486.741577	315	1	TRUE	v03ctrl == 11
400020000	GAb1_01	880765	1815.898804	1874.767578	1486.741577	315	1	TRUE	v03ctrl == 16
400020000	GAb1_01	880765	1815.898804	1874.767578	1486.741577	315	1	TRUE	v03ctrl == 6
400020000	GAb1_01	880766	1808.91333	1869.326782	1486.741577	315	600	TRUE	(v03 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880766	1808.91333	1869.326782	1486.741577	315	600	TRUE	(v03 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880766	1808.91333	1869.326782	1486.741577	315	600	TRUE	(v03 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880766	1808.91333	1869.326782	1486.741577	315	600	TRUE	(v03 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880767	1808.91333	1869.326782	1486.741577	315	600	TRUE	(v03 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880767	1808.91333	1869.326782	1486.741577	315	600	TRUE	(v03 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880767	1808.91333	1869.326782	1486.741577	315	600	TRUE	(v03 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880767	1808.91333	1869.326782	1486.741577	315	600	TRUE	(v03 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880780	1850.216431	161.65509	1492.161865	0	1	TRUE	v04ctrl == 1
400020000	GAb1_01	880780	1850.216431	161.65509	1492.161865	0	1	TRUE	v04ctrl == 11
400020000	GAb1_01	880780	1850.216431	161.65509	1492.161865	0	1	TRUE	v04ctrl == 16
400020000	GAb1_01	880780	1850.216431	161.65509	1492.161865	0	1	TRUE	v04ctrl == 21
400020000	GAb1_01	880780	1850.216431	161.65509	1492.161865	0	1	TRUE	v04ctrl == 6
400020000	GAb1_01	880780	1857.488037	162.453842	1492.161865	0	1	TRUE	v04ctrl == 1
400020000	GAb1_01	880780	1857.488037	162.453842	1492.161865	0	1	TRUE	v04ctrl == 11
400020000	GAb1_01	880780	1857.488037	162.453842	1492.161865	0	1	TRUE	v04ctrl == 16
400020000	GAb1_01	880780	1857.488037	162.453842	1492.161865	0	1	TRUE	v04ctrl == 21
400020000	GAb1_01	880780	1857.488037	162.453842	1492.161865	0	1	TRUE	v04ctrl == 6
400020000	GAb1_01	880781	1867.240845	240.72496	1484.513306	225	1	TRUE	v04ctrl == 1
400020000	GAb1_01	880781	1867.240845	240.72496	1484.513306	225	1	TRUE	v04ctrl == 11
400020000	GAb1_01	880781	1867.240845	240.72496	1484.513306	225	1	TRUE	v04ctrl == 16
400020000	GAb1_01	880781	1867.240845	240.72496	1484.513306	225	1	TRUE	v04ctrl == 21
400020000	GAb1_01	880781	1867.240845	240.72496	1484.513306	225	1	TRUE	v04ctrl == 6
400020000	GAb1_01	880781	1867.828613	233.666473	1484.513306	225	1	TRUE	v04ctrl == 1
400020000	GAb1_01	880781	1867.828613	233.666473	1484.513306	225	1	TRUE	v04ctrl == 11
400020000	GAb1_01	880781	1867.828613	233.666473	1484.513306	225	1	TRUE	v04ctrl == 16
400020000	GAb1_01	880781	1867.828613	233.666473	1484.513306	225	1	TRUE	v04ctrl == 21
400020000	GAb1_01	880781	1867.828613	233.666473	1484.513306	225	1	TRUE	v04ctrl == 6
400020000	GAb1_01	880781	1878.790527	231.578934	1484.513306	225	1	TRUE	v04ctrl == 1
400020000	GAb1_01	880781	1878.790527	231.578934	1484.513306	225	1	TRUE	v04ctrl == 11
400020000	GAb1_01	880781	1878.790527	231.578934	1484.513306	225	1	TRUE	v04ctrl == 16
400020000	GAb1_01	880781	1878.790527	231.578934	1484.513306	225	1	TRUE	v04ctrl == 21
400020000	GAb1_01	880781	1878.790527	231.578934	1484.513306	225	1	TRUE	v04ctrl == 6
400020000	GAb1_01	880782	1875.149902	238.594864	1484.513306	225	600	TRUE	(v04 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880782	1875.149902	238.594864	1484.513306	225	600	TRUE	(v04 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880782	1875.149902	238.594864	1484.513306	225	600	TRUE	(v04 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880782	1875.149902	238.594864	1484.513306	225	600	TRUE	(v04 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880783	1875.149902	238.594864	1484.513306	225	600	TRUE	(v04 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880783	1875.149902	238.594864	1484.513306	225	600	TRUE	(v04 == 11) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880783	1875.149902	238.594864	1484.513306	225	600	TRUE	(v04 == 16) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880783	1875.149902	238.594864	1484.513306	225	600	TRUE	(v04 == 6) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880796	101.160004	257.451965	1551.192505	45	1500	TRUE	(v01 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880796	130.038025	295.247803	1544.691162	45	1500	TRUE	(v01 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880800	120.114853	264.699402	1541.8396	15	1500	TRUE	(v01 == 1) && (GAb1_PvPStatus == 3)
400020000	GAb1_01	880948	835.633179	911.80603	1539.649536	135	5	TRUE	(Tur13 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880949	923.848206	854.508728	1539.649536	90	5	TRUE	(Tur14 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880950	774.648376	940.576599	1541.859253	125	5	TRUE	(Tur15 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880951	636.339966	712.136536	1511.533081	315	5	TRUE	(Tur16 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880952	660.690613	589.20282	1500.578613	0	1	TRUE	(Tur17 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880953	586.224792	860.698486	1514.408447	180	5	TRUE	(Tur18 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880954	911.688599	1212.136353	1539.649536	135	5	TRUE	(Tur19 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880955	854.542358	1123.633789	1539.649536	90	5	TRUE	(Tur20 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880956	940.150208	1273.387451	1543.209717	125	5	TRUE	(Tur21 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880957	712.038086	1411.178955	1509.996216	315	5	TRUE	(Tur22 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880958	589.335693	1387.06189	1502.796021	0	5	TRUE	(Tur23 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880959	860.832764	1461.56958	1511.96582	180	5	TRUE	(Tur24 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880960	1211.36792	1136.172363	1539.649536	135	5	TRUE	(Tur25 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880961	1123.508301	1192.717651	1539.649536	90	5	TRUE	(Tur26 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880962	1272.836548	1107.197388	1541.997437	125	5	TRUE	(Tur27 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880963	1411.260864	1335.88501	1510.210327	315	5	TRUE	(Tur28 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880964	1386.964966	1458.341064	1499.741089	0	5	TRUE	(Tur29 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880965	1461.022949	1187.607666	1510.766602	180	5	TRUE	(Tur30 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880966	1135.856323	836.084473	1539.649536	135	5	TRUE	(Tur31 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880967	1192.484863	924.420105	1539.649536	90	5	TRUE	(Tur32 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880968	1107.404053	774.982178	1541.605713	125	5	TRUE	(Tur33 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880969	1335.591187	636.678528	1515.404907	315	5	TRUE	(Tur34 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880970	1458.730957	660.893494	1500.413818	0	5	TRUE	(Tur35 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	880971	1187.295776	586.877502	1513.036743	180	5	TRUE	(Tur36 == 21) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881436	558.749451	573.120667	1490.398193	330	10	TRUE	(GAB1_ATT1 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881436	558.749451	573.120667	1490.398193	330	10	TRUE	(GAB1_ATT1 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881436	573.758545	558.895996	1490.398193	135	10	TRUE	(GAB1_ATT1 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881436	573.758545	558.895996	1490.398193	135	10	TRUE	(GAB1_ATT1 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881437	572.507507	587.164124	1490.398193	280	10	TRUE	(GAB1_ATT1 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881437	572.507507	587.164124	1490.398193	280	10	TRUE	(GAB1_ATT1 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881437	585.758911	573.207214	1490.398193	150	10	TRUE	(GAB1_ATT1 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881437	585.758911	573.207214	1490.398193	150	10	TRUE	(GAB1_ATT1 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881438	558.80481	1473.843994	1490.398193	45	10	TRUE	(GAB1_ATT2 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881438	558.80481	1473.843994	1490.398193	45	10	TRUE	(GAB1_ATT2 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881438	574.341858	1488.770264	1490.398193	225	10	TRUE	(GAB1_ATT2 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881438	574.341858	1488.770264	1490.398193	225	10	TRUE	(GAB1_ATT2 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881439	572.422241	1462.007935	1490.398193	60	10	TRUE	(GAB1_ATT2 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881439	572.422241	1462.007935	1490.398193	60	10	TRUE	(GAB1_ATT2 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881439	586.356018	1475.877075	1490.398193	180	10	TRUE	(GAB1_ATT2 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881439	586.356018	1475.877075	1490.398193	180	10	TRUE	(GAB1_ATT2 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881440	1474.137573	1489.470337	1490.398193	330	10	TRUE	(GAB1_ATT3 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881440	1474.137573	1489.470337	1490.398193	330	10	TRUE	(GAB1_ATT3 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881440	1489.367432	1474.117798	1490.398193	150	10	TRUE	(GAB1_ATT3 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881440	1489.367432	1474.117798	1490.398193	150	10	TRUE	(GAB1_ATT3 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881441	1461.741821	1474.955688	1490.398193	0	10	TRUE	(GAB1_ATT3 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881441	1461.741821	1474.955688	1490.398193	0	10	TRUE	(GAB1_ATT3 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881441	1475.957764	1461.179443	1490.398193	90	10	TRUE	(GAB1_ATT3 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881441	1475.957764	1461.179443	1490.398193	90	10	TRUE	(GAB1_ATT3 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881442	1475.337036	557.400574	1490.398193	30	10	TRUE	(GAB1_ATT4 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881442	1475.337036	557.400574	1490.398193	30	10	TRUE	(GAB1_ATT4 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881442	1489.087402	573.358643	1490.398193	225	10	TRUE	(GAB1_ATT4 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881442	1489.087402	573.358643	1490.398193	225	10	TRUE	(GAB1_ATT4 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881443	1460.989624	572.046631	1490.398193	30	10	TRUE	(GAB1_ATT4 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881443	1460.989624	572.046631	1490.398193	30	10	TRUE	(GAB1_ATT4 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881443	1475.255127	585.950378	1490.398193	285	10	TRUE	(GAB1_ATT4 == 1) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	881443	1475.255127	585.950378	1490.398193	285	10	TRUE	(GAB1_ATT4 == 2) && (GAb1_PvPStatus == 1)
400020000	GAb1_01	882301	608.239319	609.949829	1489.287842	45	1	TRUE	GAb1_PvPStatus == 2
400020000	GAb1_01	882301	608.239319	609.949829	1489.287842	45	1	TRUE	GAb1_PvPStatus == 3
400020000	GAb1_01	882302	600.653748	601.737671	1490.038452	45	1	TRUE	GAb1_PvPStatus == 2
400020000	GAb1_01	882302	600.653748	601.737671	1490.038452	45	1	TRUE	GAb1_PvPStatus == 3
400020000	GAb1_01	882303	607.822266	1441.835938	1489.619385	315	1	TRUE	GAb1_PvPStatus == 2
400020000	GAb1_01	882303	607.822266	1441.835938	1489.619385	315	1	TRUE	GAb1_PvPStatus == 3
400020000	GAb1_01	882304	602.186707	1446.199219	1490.475586	315	1	TRUE	GAb1_PvPStatus == 2
400020000	GAb1_01	882304	602.186707	1446.199219	1490.475586	315	1	TRUE	GAb1_PvPStatus == 3
400020000	GAb1_01	882305	1442.022339	1440.160645	1489.541992	315	1	TRUE	GAb1_PvPStatus == 2
400020000	GAb1_01	882305	1442.022339	1440.160645	1489.541992	315	1	TRUE	GAb1_PvPStatus == 3
400020000	GAb1_01	882306	1446.139282	1445.371582	1490.947998	315	1	TRUE	GAb1_PvPStatus == 2
400020000	GAb1_01	882306	1446.139282	1445.371582	1490.947998	315	1	TRUE	GAb1_PvPStatus == 3
400020000	GAb1_01	882307	1440.289551	605.990173	1489.945435	315	1	TRUE	GAb1_PvPStatus == 2
400020000	GAb1_01	882307	1440.289551	605.990173	1489.945435	315	1	TRUE	GAb1_PvPStatus == 3
400020000	GAb1_01	882308	1445.897217	601.09552	1491.608765	315	1	TRUE	GAb1_PvPStatus == 2
400020000	GAb1_01	882308	1445.897217	601.09552	1491.608765	315	1	TRUE	GAb1_PvPStatus == 3
400030000	GAb1_Sub	277224	509.643982	513.246826	682.17511	0	7200	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277224	509.643982	513.246826	682.17511	0	72000	TRUE	WorldRaid_underpass_113 == 1
400030000	GAb1_Sub	277224	509.643982	513.246826	682.17511	0	72000	TRUE	WorldRaid_underpass_114 == 1
400030000	GAb1_Sub	277225	390.42746	406.347168	689.520935	45	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277225	402.366455	394.779022	689.520935	45	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277226	390.174286	620.429138	689.520935	315	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277226	401.414124	631.764954	689.520935	315	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277227	615.455139	632.160034	689.520935	225	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277227	627.732239	620.097778	689.520935	225	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277228	616.753601	394.815826	689.520935	135	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277228	628.10498	406.118622	689.520935	135	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277229	356.409515	512.314758	685.528564	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277229	508.738953	360.155792	685.528564	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277229	509.096252	666.003967	685.528564	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277229	662.227783	513.617371	685.528564	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277230	400.212738	512.267761	685.819702	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277230	508.693176	624.031677	685.819702	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277230	510.015594	403.170197	685.819702	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277230	620.25354	513.120117	685.819702	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277231	472.821381	538.120544	677.036438	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277231	472.965759	486.652771	677.036438	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277231	483.66803	549.37915	677.036438	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277231	483.846558	475.855713	677.036438	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277231	534.200317	549.918762	677.036438	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277231	535.60553	476.706848	677.036438	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277231	545.881958	486.7771	677.036438	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277231	546.557251	538.019531	677.036438	0	0	TRUE	GAB1_SUB_BASE == 1
400030000	GAb1_Sub	277232	316.763672	493.075195	685.528564	90	720	TRUE	NPC_TANK_A == 5
400030000	GAb1_Sub	277232	318.223206	534.124329	685.528564	270	720	TRUE	NPC_TANK_A == 5
400030000	GAb1_Sub	277232	328.594086	493.271667	685.528564	90	720	TRUE	NPC_TANK_A == 5
