npc_id	call	range	names	pattern
296996	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
297014	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
297015	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
297093	23200	10	self	BGuard_ChiefA_Renew_Da_12
297094	23200	10	self	BGuard_ChiefA_Renew_Da
297095	23200	10	self	BGuard_ChiefA_Renew_Da
297127	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
297153	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
297158	23200	25	self	AB1_LDGuard_Artifact
297159	23200	25	self	AB1_LDGuard_Artifact
297160	23200	25	self	AB1_DrGuard_Artifact
297203	23200	25	self	AB1_LDGuard_Artifact
297204	23200	25	self	AB1_LDGuard_Artifact
297205	23200	25	self	AB1_DrGuard_Artifact
297266	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
297435	41100	25	target	Gab1_Gaurd_Ra_An_Broad
297436	41100	13	target	Gab1_LGuard_05
297440	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
297441	41000	13	target	Gab1_Gaurd_An
297442	41101	13	target	Gab1_LGuard_Boss_01
297443	41001	13	target	Gab1_VritraGuard_Boss_01
297513	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
297514	41000	13	target	Gab1_Gaurd_An
297516	23200	25	self	LDF5_Fortress_LDGuard_Artifact
297517	23200	25	self	LDF5_Fortress_LDGuard_Artifact
297518	23200	25	self	LDF5_Fortress_DrGuard_Artifact
702333	41101	13	target	Gab1_SetCond_Noshow_08
702337	41101	13	target	Gab1_SetCond_Noshow_08
800544	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
800545	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
800546	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
800547	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
855352	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
855358	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
880132	41101	13	target	Gab1_LGuard_Boss_01
880133	41101	13	target	Gab1_LGuard_Boss_01
880134	41101	13	target	Gab1_LGuard_Boss_01
880135	41101	13	target	Gab1_LGuard_Boss_01
880136	41001	13	target	Gab1_VritraGuard_Boss_01
880137	41101	13	target	Gab1_LGuard_Boss_01
880138	41101	13	target	Gab1_LGuard_Boss_01
880139	41101	13	target	Gab1_LGuard_Boss_01
880140	41101	13	target	Gab1_LGuard_Boss_01
880141	41001	13	target	Gab1_VritraGuard_Boss_01
880142	41101	13	target	Gab1_LGuard_Boss_01
880143	41101	13	target	Gab1_LGuard_Boss_01
880144	41101	13	target	Gab1_LGuard_Boss_01
880145	41101	13	target	Gab1_LGuard_Boss_01
880146	41001	13	target	Gab1_VritraGuard_Boss_01
880147	41101	13	target	Gab1_LGuard_Boss_01
880148	41101	13	target	Gab1_LGuard_Boss_01
880149	41101	13	target	Gab1_LGuard_Boss_01
880150	41101	13	target	Gab1_LGuard_Boss_01
880151	41001	13	target	Gab1_VritraGuard_Boss_01
880152	41101	13	target	Gab1_LGuard_Boss_01
880153	41101	13	target	Gab1_LGuard_Boss_01
880154	41101	13	target	Gab1_LGuard_Boss_01
880155	41101	13	target	Gab1_LGuard_Boss_01
880156	41001	13	target	Gab1_VritraGuard_Boss_01
880157	41101	13	target	Gab1_LGuard_Boss_01
880158	41101	13	target	Gab1_LGuard_Boss_01
880159	41101	13	target	Gab1_LGuard_Boss_01
880160	41101	13	target	Gab1_LGuard_Boss_01
880161	41001	13	target	Gab1_VritraGuard_Boss_01
880162	41101	13	target	Gab1_LGuard_Boss_01
880163	41101	13	target	Gab1_LGuard_Boss_01
880164	41101	13	target	Gab1_LGuard_Boss_01
880165	41101	13	target	Gab1_LGuard_Boss_01
880166	41001	13	target	Gab1_VritraGuard_Boss_01
880167	41101	13	target	Gab1_LGuard_Boss_01
880168	41101	13	target	Gab1_LGuard_Boss_01
880169	41101	13	target	Gab1_LGuard_Boss_01
880170	41101	13	target	Gab1_LGuard_Boss_01
880171	41001	13	target	Gab1_VritraGuard_Boss_01
880172	41101	13	target	Gab1_LGuard_Boss_01
880173	41101	13	target	Gab1_LGuard_Boss_01
880174	41101	13	target	Gab1_LGuard_Boss_01
880175	41101	13	target	Gab1_LGuard_Boss_01
880176	41001	13	target	Gab1_VritraGuard_Boss_01
880177	41101	13	target	Gab1_LGuard_Boss_01
880178	41101	13	target	Gab1_LGuard_Boss_01
880179	41101	13	target	Gab1_LGuard_Boss_01
880180	41101	13	target	Gab1_LGuard_Boss_01
880181	41001	13	target	Gab1_VritraGuard_Boss_01
880182	41101	13	target	Gab1_LGuard_Boss_01
880183	41101	13	target	Gab1_LGuard_Boss_01
880184	41101	13	target	Gab1_LGuard_Boss_01
880185	41101	13	target	Gab1_LGuard_Boss_01
880186	41001	13	target	Gab1_VritraGuard_Boss_01
880187	41101	13	target	Gab1_LGuard_Boss_01
880188	41101	13	target	Gab1_LGuard_Boss_01
880189	41101	13	target	Gab1_LGuard_Boss_01
880190	41101	13	target	Gab1_LGuard_Boss_01
880191	41001	13	target	Gab1_VritraGuard_Boss_01
880372	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880373	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880374	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880375	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880376	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880377	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880378	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880379	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880380	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880381	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880382	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880383	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880384	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880385	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880386	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880387	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880388	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880389	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880390	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880391	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880392	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880393	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880394	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880395	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880396	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880397	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880398	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880399	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880400	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880401	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880402	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880403	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880404	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880405	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880406	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880407	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880408	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880409	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880410	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880411	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880412	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880413	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880414	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880415	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880416	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880417	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880418	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880419	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880420	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880421	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880422	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880423	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880424	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880425	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880426	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880427	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880428	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880429	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880430	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880431	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880432	41100	13	target	Gab1_LGuard_05
880433	41100	13	target	Gab1_LGuard_05
880434	41100	13	target	Gab1_LGuard_05
880435	41100	13	target	Gab1_LGuard_05
880436	41000	13	target	Gab1_Gaurd_An
880437	41100	13	target	Gab1_LGuard_05
880438	41100	13	target	Gab1_LGuard_05
880439	41100	13	target	Gab1_LGuard_05
880440	41100	13	target	Gab1_LGuard_05
880441	41000	13	target	Gab1_Gaurd_An
880442	41100	13	target	Gab1_LGuard_05
880443	41100	13	target	Gab1_LGuard_05
880444	41100	13	target	Gab1_LGuard_05
880445	41100	13	target	Gab1_LGuard_05
880446	41000	13	target	Gab1_Gaurd_An
880447	41100	13	target	Gab1_LGuard_05
880448	41100	13	target	Gab1_LGuard_05
880449	41100	13	target	Gab1_LGuard_05
880450	41100	13	target	Gab1_LGuard_05
880451	41000	13	target	Gab1_Gaurd_An
880452	41100	13	target	Gab1_LGuard_05
880453	41100	13	target	Gab1_LGuard_05
880454	41100	13	target	Gab1_LGuard_05
880455	41100	13	target	Gab1_LGuard_05
880456	41000	13	target	Gab1_Gaurd_An
880457	41100	13	target	Gab1_LGuard_05
880458	41100	13	target	Gab1_LGuard_05
880459	41100	13	target	Gab1_LGuard_05
880460	41100	13	target	Gab1_LGuard_05
880461	41000	13	target	Gab1_Gaurd_An
880462	41100	13	target	Gab1_LGuard_05
880463	41100	13	target	Gab1_LGuard_05
880464	41100	13	target	Gab1_LGuard_05
880465	41100	13	target	Gab1_LGuard_05
880466	41000	13	target	Gab1_Gaurd_An
880467	41100	13	target	Gab1_LGuard_05
880468	41100	13	target	Gab1_LGuard_05
880469	41100	13	target	Gab1_LGuard_05
880470	41100	13	target	Gab1_LGuard_05
880471	41000	13	target	Gab1_Gaurd_An
880472	41100	13	target	Gab1_LGuard_05
880473	41100	13	target	Gab1_LGuard_05
880474	41100	13	target	Gab1_LGuard_05
880475	41100	13	target	Gab1_LGuard_05
880476	41000	13	target	Gab1_Gaurd_An
880477	41100	13	target	Gab1_LGuard_05
880478	41100	13	target	Gab1_LGuard_05
880479	41100	13	target	Gab1_LGuard_05
880480	41100	13	target	Gab1_LGuard_05
880481	41000	13	target	Gab1_Gaurd_An
880482	41100	13	target	Gab1_LGuard_05
880483	41100	13	target	Gab1_LGuard_05
880484	41100	13	target	Gab1_LGuard_05
880485	41100	13	target	Gab1_LGuard_05
880486	41000	13	target	Gab1_Gaurd_An
880487	41100	13	target	Gab1_LGuard_05
880488	41100	13	target	Gab1_LGuard_05
880489	41100	13	target	Gab1_LGuard_05
880490	41100	13	target	Gab1_LGuard_05
880491	41000	13	target	Gab1_Gaurd_An
880580	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880581	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880582	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880583	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880584	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880585	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880586	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880587	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880588	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880589	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880590	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880591	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880592	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880593	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880594	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880595	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880596	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880597	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880598	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880599	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880600	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880601	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880602	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880603	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880604	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880605	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880606	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880607	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880608	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880609	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880610	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880611	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880612	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880613	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880614	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880615	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880616	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880617	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880618	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880619	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880620	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880621	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880622	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880623	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880624	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880625	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880626	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880627	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880628	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880629	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880630	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880631	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880632	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880633	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880634	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880635	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880636	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880637	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880638	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880639	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880640	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880641	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880642	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880643	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880644	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880645	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880646	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880647	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880648	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880649	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880650	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880651	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880652	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880653	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880654	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880655	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880656	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880657	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880658	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880659	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880660	41100	25	target	Gab1_Gaurd_Ra_An_Broad
880661	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880662	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880663	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880664	41100	13	target	Gab1_LGuard_05
880665	41100	13	target	Gab1_LGuard_05
880666	41100	13	target	Gab1_LGuard_05
880667	41100	13	target	Gab1_LGuard_05
880668	41000	13	target	Gab1_Gaurd_An
880669	41000	13	target	Gab1_Gaurd_An
880670	41000	13	target	Gab1_Gaurd_An
880671	41100	13	target	Gab1_LGuard_05
880672	41100	13	target	Gab1_LGuard_05
880673	41100	13	target	Gab1_LGuard_05
880674	41100	13	target	Gab1_LGuard_05
880675	41000	13	target	Gab1_Gaurd_An
880676	41000	13	target	Gab1_Gaurd_An
880677	41000	13	target	Gab1_Gaurd_An
880678	41100	13	target	Gab1_LGuard_05
880679	41100	13	target	Gab1_LGuard_05
880680	41100	13	target	Gab1_LGuard_05
880681	41100	13	target	Gab1_LGuard_05
880682	41000	13	target	Gab1_Gaurd_An
880683	41000	13	target	Gab1_Gaurd_An
880684	41000	13	target	Gab1_Gaurd_An
880685	41100	13	target	Gab1_LGuard_05
880686	41100	13	target	Gab1_LGuard_05
880687	41100	13	target	Gab1_LGuard_05
880688	41100	13	target	Gab1_LGuard_05
880689	41000	13	target	Gab1_Gaurd_An
880690	41000	13	target	Gab1_Gaurd_An
880691	41000	13	target	Gab1_Gaurd_An
880692	41100	13	target	Gab1_LGuard_05
880693	41100	13	target	Gab1_LGuard_05
880694	41100	13	target	Gab1_LGuard_05
880695	41100	13	target	Gab1_LGuard_05
880696	41000	13	target	Gab1_Gaurd_An
880697	41000	13	target	Gab1_Gaurd_An
880698	41000	13	target	Gab1_Gaurd_An
880699	41100	13	target	Gab1_LGuard_05
880700	41100	13	target	Gab1_LGuard_05
880701	41100	13	target	Gab1_LGuard_05
880702	41100	13	target	Gab1_LGuard_05
880703	41000	13	target	Gab1_Gaurd_An
880704	41000	13	target	Gab1_Gaurd_An
880705	41000	13	target	Gab1_Gaurd_An
880706	41100	13	target	Gab1_LGuard_05
880707	41100	13	target	Gab1_LGuard_05
880708	41100	13	target	Gab1_LGuard_05
880709	41100	13	target	Gab1_LGuard_05
880710	41000	13	target	Gab1_Gaurd_An
880711	41000	13	target	Gab1_Gaurd_An
880712	41000	13	target	Gab1_Gaurd_An
880713	41100	13	target	Gab1_LGuard_05
880714	41100	13	target	Gab1_LGuard_05
880715	41100	13	target	Gab1_LGuard_05
880716	41100	13	target	Gab1_LGuard_05
880717	41000	13	target	Gab1_Gaurd_An
880718	41000	13	target	Gab1_Gaurd_An
880719	41000	13	target	Gab1_Gaurd_An
880720	41100	13	target	Gab1_LGuard_05
880721	41100	13	target	Gab1_LGuard_05
880722	41100	13	target	Gab1_LGuard_05
880723	41100	13	target	Gab1_LGuard_05
880724	41000	13	target	Gab1_Gaurd_An
880725	41000	13	target	Gab1_Gaurd_An
880726	41000	13	target	Gab1_Gaurd_An
880727	41100	13	target	Gab1_LGuard_05
880728	41100	13	target	Gab1_LGuard_05
880729	41100	13	target	Gab1_LGuard_05
880730	41100	13	target	Gab1_LGuard_05
880731	41000	13	target	Gab1_Gaurd_An
880732	41000	13	target	Gab1_Gaurd_An
880733	41000	13	target	Gab1_Gaurd_An
880734	41100	13	target	Gab1_LGuard_05
880735	41100	13	target	Gab1_LGuard_05
880736	41100	13	target	Gab1_LGuard_05
880737	41100	13	target	Gab1_LGuard_05
880738	41000	13	target	Gab1_Gaurd_An
880739	41000	13	target	Gab1_Gaurd_An
880740	41000	13	target	Gab1_Gaurd_An
880741	41100	13	target	Gab1_LGuard_05
880742	41100	13	target	Gab1_LGuard_05
880743	41100	13	target	Gab1_LGuard_05
880744	41100	13	target	Gab1_LGuard_05
880745	41000	13	target	Gab1_Gaurd_An
880746	41000	13	target	Gab1_Gaurd_An
880747	41000	13	target	Gab1_Gaurd_An
880796	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880797	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880798	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880799	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
880800	41000	13	target	Gab1_Gaurd_An
880801	41000	13	target	Gab1_Gaurd_An
880802	41000	13	target	Gab1_Gaurd_An
880803	41000	13	target	Gab1_Gaurd_An
881743	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881744	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881745	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881746	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881747	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881748	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881749	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881750	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881751	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881752	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881803	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881804	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881805	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881806	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881807	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881808	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881809	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881810	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881811	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881812	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881863	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881864	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881865	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881866	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881867	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881868	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881869	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881870	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881871	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881872	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881911	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881912	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881994	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
881996	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
881997	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
881998	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
881999	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882000	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882021	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
882023	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882024	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882025	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882026	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882027	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882048	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
882050	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882051	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882052	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882053	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882054	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882075	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
882077	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882078	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882079	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882080	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882081	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882102	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
882104	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882105	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882106	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882107	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882108	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882129	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
882131	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882132	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882133	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882134	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882135	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882156	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
882158	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882159	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882160	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882161	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882162	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882183	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
882185	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882186	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882187	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882188	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882189	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882210	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
882212	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882213	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882214	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882215	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882216	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882237	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
882239	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882240	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882241	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882242	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
882243	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
