npc_id	client_devname	client_ai_name	pattern_name	pattern_file	quest_ai_name
279361	Ab1_1221_guardS_DA_fi_4_65	F5_PvPLight_DGuard_Fi_An	F5_PvPLight_DGuard_Fi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279362	Ab1_1221_guardS_DA_fi_5_65	F5_PvPLight_DGuard_Fi_An	F5_PvPLight_DGuard_Fi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279363	Ab1_1221_guard_DA_fi_1_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_fi_1_65
279364	Ab1_1221_guard_DA_fi_2_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_fi_2_65
279365	Ab1_1221_guard_DA_fi_3_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_fi_3_65
279366	Ab1_1221_guard_DA_fi_4_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_fi_4_65
279367	Ab1_1221_guard_DA_fi_5_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_fi_5_65
279368	Ab1_1221_guardE_DA_fi_1_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279369	Ab1_1221_guardE_DA_fi_2_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279370	Ab1_1221_guardE_DA_fi_3_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279371	Ab1_1221_guardE_DA_fi_4_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279372	Ab1_1221_guardE_DA_fi_5_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279373	Ab1_1221_guard_DA_as_1_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_as_1_65
279374	Ab1_1221_guard_DA_as_2_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_as_2_65
279375	Ab1_1221_guard_DA_as_3_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_as_3_65
279376	Ab1_1221_guard_DA_as_4_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_as_4_65
279377	Ab1_1221_guard_DA_as_5_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_as_5_65
279378	Ab1_1221_guardE_DA_as_1_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279379	Ab1_1221_guardE_DA_as_2_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279380	Ab1_1221_guardE_DA_as_3_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279381	Ab1_1221_guardE_DA_as_4_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279382	Ab1_1221_guardE_DA_as_5_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279383	Ab1_1221_guardS_DA_pr_1_65	F5_PvPLight_DGuard_Pr_An	F5_PvPLight_DGuard_Pr_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279384	Ab1_1221_guardS_DA_pr_2_65	F5_PvPLight_DGuard_Pr_An	F5_PvPLight_DGuard_Pr_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279385	Ab1_1221_guardS_DA_pr_3_65	F5_PvPLight_DGuard_Pr_An	F5_PvPLight_DGuard_Pr_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279386	Ab1_1221_guardS_DA_pr_4_65	F5_PvPLight_DGuard_Pr_An	F5_PvPLight_DGuard_Pr_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279387	Ab1_1221_guardS_DA_pr_5_65	F5_PvPLight_DGuard_Pr_An	F5_PvPLight_DGuard_Pr_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279388	Ab1_1221_guard_DA_pr_1_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_pr_1_65
279389	Ab1_1221_guard_DA_pr_2_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_pr_2_65
279390	Ab1_1221_guard_DA_pr_3_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_pr_3_65
279391	Ab1_1221_guard_DA_pr_4_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_pr_4_65
279392	Ab1_1221_guard_DA_pr_5_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_pr_5_65
279393	Ab1_1221_guardE_DA_pr_1_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279394	Ab1_1221_guardE_DA_pr_2_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279395	Ab1_1221_guardE_DA_pr_3_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279396	Ab1_1221_guardE_DA_pr_4_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279397	Ab1_1221_guardE_DA_pr_5_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279398	Ab1_1221_guardS_DA_wi_1_65	F5_PvPLight_DGuard_Wi_An	F5_PvPLight_DGuard_Wi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279399	Ab1_1221_guardS_DA_wi_2_65	F5_PvPLight_DGuard_Wi_An	F5_PvPLight_DGuard_Wi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279400	Ab1_1221_guardS_DA_wi_3_65	F5_PvPLight_DGuard_Wi_An	F5_PvPLight_DGuard_Wi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279401	Ab1_1221_guardS_DA_wi_4_65	F5_PvPLight_DGuard_Wi_An	F5_PvPLight_DGuard_Wi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279402	Ab1_1221_guardS_DA_wi_5_65	F5_PvPLight_DGuard_Wi_An	F5_PvPLight_DGuard_Wi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279403	Ab1_1221_guard_DA_wi_1_65	F5_PvP_DGuard_Wi_Ae	F5_PvP_DGuard_Wi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_wi_1_65
279404	Ab1_1221_guard_DA_wi_2_65	F5_PvP_DGuard_Wi_Ae	F5_PvP_DGuard_Wi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_wi_2_65
279405	Ab1_1221_guard_DA_wi_3_65	F5_PvP_DGuard_Wi_Ae	F5_PvP_DGuard_Wi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_wi_3_65
279406	Ab1_1221_guard_DA_wi_4_65	F5_PvP_DGuard_Wi_Ae	F5_PvP_DGuard_Wi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_wi_4_65
279407	Ab1_1221_guard_DA_wi_5_65	F5_PvP_DGuard_Wi_Ae	F5_PvP_DGuard_Wi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_wi_5_65
279408	Ab1_1221_guardE_DA_wi_1_65	F5_PvP_DGuard_Wi_Ae	F5_PvP_DGuard_Wi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279409	Ab1_1221_guardE_DA_wi_2_65	F5_PvP_DGuard_Wi_Ae	F5_PvP_DGuard_Wi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279410	Ab1_1221_guardE_DA_wi_3_65	F5_PvP_DGuard_Wi_Ae	F5_PvP_DGuard_Wi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279411	Ab1_1221_guardE_DA_wi_4_65	F5_PvP_DGuard_Wi_Ae	F5_PvP_DGuard_Wi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279412	Ab1_1221_guardE_DA_wi_5_65	F5_PvP_DGuard_Wi_Ae	F5_PvP_DGuard_Wi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279413	Ab1_1221_guardS_DA_ra_1_65	F5_PvPLight_DGuard_Ra_An_Broad	F5_PvPLight_DGuard_Ra_An_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279414	Ab1_1221_guardS_DA_ra_2_65	F5_PvPLight_DGuard_Ra_An_Broad	F5_PvPLight_DGuard_Ra_An_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279415	Ab1_1221_guardS_DA_ra_3_65	F5_PvPLight_DGuard_Ra_An_Broad	F5_PvPLight_DGuard_Ra_An_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279416	Ab1_1221_guardS_DA_ra_4_65	F5_PvPLight_DGuard_Ra_An_Broad	F5_PvPLight_DGuard_Ra_An_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279417	Ab1_1221_guardS_DA_ra_5_65	F5_PvPLight_DGuard_Ra_An_Broad	F5_PvPLight_DGuard_Ra_An_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279418	Ab1_1221_guard_DA_ra_1_65	F5_PvP_DGuard_Ra_Ae_Broad	F5_PvP_DGuard_Ra_Ae_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279419	Ab1_1221_guard_DA_ra_2_65	F5_PvP_DGuard_Ra_Ae_Broad	F5_PvP_DGuard_Ra_Ae_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279420	Ab1_1221_guard_DA_ra_3_65	F5_PvP_DGuard_Ra_Ae_Broad	F5_PvP_DGuard_Ra_Ae_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279421	Ab1_1221_guard_DA_ra_4_65	F5_PvP_DGuard_Ra_Ae_Broad	F5_PvP_DGuard_Ra_Ae_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279422	Ab1_1221_guard_DA_ra_5_65	F5_PvP_DGuard_Ra_Ae_Broad	F5_PvP_DGuard_Ra_Ae_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279423	Ab1_1221_guardE_DA_ra_1_65	F5_PvP_DGuard_Ra_Ae_Broad	F5_PvP_DGuard_Ra_Ae_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279424	Ab1_1221_guardE_DA_ra_2_65	F5_PvP_DGuard_Ra_Ae_Broad	F5_PvP_DGuard_Ra_Ae_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279425	Ab1_1221_guardE_DA_ra_3_65	F5_PvP_DGuard_Ra_Ae_Broad	F5_PvP_DGuard_Ra_Ae_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279426	Ab1_1221_guardE_DA_ra_4_65	F5_PvP_DGuard_Ra_Ae_Broad	F5_PvP_DGuard_Ra_Ae_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279427	Ab1_1221_guardE_DA_ra_5_65	F5_PvP_DGuard_Ra_Ae_Broad	F5_PvP_DGuard_Ra_Ae_Broad	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279428	Ab1_1221_guard_DA_gu_1_65	F5_PvP_DGuard_Gu_Ae	F5_PvP_DGuard_Gu_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_gu_1_65
279429	Ab1_1221_guard_DA_gu_2_65	F5_PvP_DGuard_Gu_Ae	F5_PvP_DGuard_Gu_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_gu_2_65
279430	Ab1_1221_guard_DA_gu_3_65	F5_PvP_DGuard_Gu_Ae	F5_PvP_DGuard_Gu_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_gu_3_65
279431	Ab1_1221_guard_DA_gu_4_65	F5_PvP_DGuard_Gu_Ae	F5_PvP_DGuard_Gu_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_gu_4_65
279432	Ab1_1221_guard_DA_gu_5_65	F5_PvP_DGuard_Gu_Ae	F5_PvP_DGuard_Gu_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1221_guard_DA_gu_5_65
279433	Ab1_1221_guardE_DA_gu_1_65	F5_PvP_DGuard_Gu_Ae	F5_PvP_DGuard_Gu_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279434	Ab1_1221_guardE_DA_gu_2_65	F5_PvP_DGuard_Gu_Ae	F5_PvP_DGuard_Gu_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279435	Ab1_1221_guardE_DA_gu_3_65	F5_PvP_DGuard_Gu_Ae	F5_PvP_DGuard_Gu_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279436	Ab1_1221_guardE_DA_gu_4_65	F5_PvP_DGuard_Gu_Ae	F5_PvP_DGuard_Gu_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279437	Ab1_1221_guardE_DA_gu_5_65	F5_PvP_DGuard_Gu_Ae	F5_PvP_DGuard_Gu_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279438	Ab1_1221_guardH_Da_fi_1_65	F5_RvR_DGuard_Fi_Ae	F5_RvR_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279439	Ab1_1221_guardH_Da_fi_2_65	F5_RvR_DGuard_Fi_Ae	F5_RvR_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279440	Ab1_1221_guardH_Da_fi_3_65	F5_RvR_DGuard_Fi_Ae	F5_RvR_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279441	Ab1_1221_guardH_Da_fi_4_65	F5_RvR_DGuard_Fi_Ae	F5_RvR_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279442	Ab1_1221_guardH_Da_fi_5_65	F5_RvR_DGuard_Fi_Ae	F5_RvR_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279443	Ab1_1221_Boss_DA_1_65	BGuard_ChiefA_Renew_Da_12	BGuard_ChiefA_Renew_Da_12	NpcAIPatterns.xml	
279444	Ab1_1221_Boss_DA_2_65	BGuard_ChiefA_Renew_Da_12	BGuard_ChiefA_Renew_Da_12	NpcAIPatterns.xml	
279445	Ab1_1221_Boss_DA_3_65	BGuard_ChiefA_Renew_Da	BGuard_ChiefA_Renew_Da	NpcAIPatterns.xml	
279446	Ab1_1221_Boss_DA_4_65	BGuard_ChiefA_Renew_Da	BGuard_ChiefA_Renew_Da	NpcAIPatterns.xml	
279447	Ab1_1221_Boss_DA_5_65	BGuard_ChiefA_Renew_Da	BGuard_ChiefA_Renew_Da	NpcAIPatterns.xml	
279448	Ab1_1221_AttackTower_DA_65	F5_AbyssTower_DGuard	F5_AbyssTower_DGuard	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279449	Ab1_1221_ShieldPvPOn_DA	BGuard_Shield	BGuard_Shield	NpcAIPatterns.xml	
279450	Ab1_1221_DoorRepair_DA	NPC			
279451	Ab1_1221_HpSpring_DA	Ab_HPSpring	Ab_HPSpring	NpcAIPatterns.xml	
279452	Ab1_1221_Door_DA_65_1	AB1_1221_Door_Li_65_1_in	AB1_1221_Door_Li_65_1_in	NpcAIPatterns_Ab1Re_Ver45_YJH.xml	
279453	Ab1_1221_Door_DA_65_2	AB1_1221_Door_Li_65_2_in	AB1_1221_Door_Li_65_2_in	NpcAIPatterns_Ab1Re_Ver45_YJH.xml	
279454	Ab1_1221_DoorS_DA_65_1	AB1_1221_Door_Li_65_1_out	AB1_1221_Door_Li_65_1_out	NpcAIPatterns_Ab1Re_Ver45_YJH.xml	
279455	Ab1_1221_DoorS_DA_65_2	AB1_1221_Door_Li_65_2_out	AB1_1221_Door_Li_65_2_out	NpcAIPatterns_Ab1Re_Ver45_YJH.xml	
279456	Ab1_1241_guardS_DA_fi_1_65	F5_PvPLight_DGuard_Fi_An	F5_PvPLight_DGuard_Fi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279457	Ab1_1241_guardS_DA_fi_2_65	F5_PvPLight_DGuard_Fi_An	F5_PvPLight_DGuard_Fi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279458	Ab1_1241_guardS_DA_fi_3_65	F5_PvPLight_DGuard_Fi_An	F5_PvPLight_DGuard_Fi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279459	Ab1_1241_guardS_DA_fi_4_65	F5_PvPLight_DGuard_Fi_An	F5_PvPLight_DGuard_Fi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279460	Ab1_1241_guardS_DA_fi_5_65	F5_PvPLight_DGuard_Fi_An	F5_PvPLight_DGuard_Fi_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279461	Ab1_1241_guard_DA_fi_1_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_fi_1_65
279462	Ab1_1241_guard_DA_fi_2_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_fi_2_65
279463	Ab1_1241_guard_DA_fi_3_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_fi_3_65
279464	Ab1_1241_guard_DA_fi_4_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_fi_4_65
279465	Ab1_1241_guard_DA_fi_5_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_fi_5_65
279466	Ab1_1241_guardE_DA_fi_1_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279467	Ab1_1241_guardE_DA_fi_2_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279468	Ab1_1241_guardE_DA_fi_3_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279469	Ab1_1241_guardE_DA_fi_4_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279470	Ab1_1241_guardE_DA_fi_5_65	F5_PvP_DGuard_Fi_Ae	F5_PvP_DGuard_Fi_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279471	Ab1_1241_guard_DA_as_1_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_as_1_65
279472	Ab1_1241_guard_DA_as_2_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_as_2_65
279473	Ab1_1241_guard_DA_as_3_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_as_3_65
279474	Ab1_1241_guard_DA_as_4_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_as_4_65
279475	Ab1_1241_guard_DA_as_5_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_as_5_65
279476	Ab1_1241_guardE_DA_as_1_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279477	Ab1_1241_guardE_DA_as_2_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279478	Ab1_1241_guardE_DA_as_3_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279479	Ab1_1241_guardE_DA_as_4_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279480	Ab1_1241_guardE_DA_as_5_65	F5_PvP_DGuard_As_Ae_Hide	F5_PvP_DGuard_As_Ae_Hide	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279481	Ab1_1241_guardS_DA_pr_1_65	F5_PvPLight_DGuard_Pr_An	F5_PvPLight_DGuard_Pr_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279482	Ab1_1241_guardS_DA_pr_2_65	F5_PvPLight_DGuard_Pr_An	F5_PvPLight_DGuard_Pr_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279483	Ab1_1241_guardS_DA_pr_3_65	F5_PvPLight_DGuard_Pr_An	F5_PvPLight_DGuard_Pr_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279484	Ab1_1241_guardS_DA_pr_4_65	F5_PvPLight_DGuard_Pr_An	F5_PvPLight_DGuard_Pr_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279485	Ab1_1241_guardS_DA_pr_5_65	F5_PvPLight_DGuard_Pr_An	F5_PvPLight_DGuard_Pr_An	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
279486	Ab1_1241_guard_DA_pr_1_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_pr_1_65
279487	Ab1_1241_guard_DA_pr_2_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_pr_2_65
279488	Ab1_1241_guard_DA_pr_3_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_pr_3_65
279489	Ab1_1241_guard_DA_pr_4_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_pr_4_65
279490	Ab1_1241_guard_DA_pr_5_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	Ab1_1241_guard_DA_pr_5_65
279491	Ab1_1241_guardE_DA_pr_1_65	F5_PvP_DGuard_Pr_Ae	F5_PvP_DGuard_Pr_Ae	NpcAIPatterns_LDF5_Guard_SiegeWeapon_KMJ.xml	
