string_id	name	uses
1500445	STR_CHAT_IDElemental1_Yurdean_Gossip1	1
1500446	STR_CHAT_IDElemental1_Yurdean_Gossip2	1
1500450	STR_CHAT_IDElemental1_Yurdean_OnDie	1
1500460	STR_CHAT_IDElemental2_Kadela_EnterAttackState	1
1500458	STR_CHAT_IDElemental2_Kadela_Gossip1	1
1500459	STR_CHAT_IDElemental2_Kadela_Gossip2	1
1500462	STR_CHAT_IDElemental2_Kadela_Sum_UseSkill1	1
1500461	STR_CHAT_IDElemental2_Kadela_UseSkill1	5
1500466	STR_CHAT_IDElemental2_Plattooth_EnterAttackState	1
1500470	STR_CHAT_IDElemental2_Plattooth_OnDie	1
1500467	STR_CHAT_IDElemental2_Plattooth_UseSkill1	1
1500468	STR_CHAT_IDElemental2_Plattooth_UseSkill2	1
1500469	STR_CHAT_IDElemental2_Plattooth_UseSkill3	1
1500263	STR_CHAT_IDElemental2_PrisonBreak_Gossip1	1
1500264	STR_CHAT_IDElemental2_PrisonBreak_Gossip2	1
1500265	STR_CHAT_IDElemental2_PrisonBreak_Gossip3	1
342370	STR_CHAT_IDElemental2_Prisoner_ThankYou_01	1
342371	STR_CHAT_IDElemental2_Prisoner_ThankYou_02	1
1500463	STR_CHAT_IDElemental2_YunMale_Gossip1	1
1500464	STR_CHAT_IDElemental2_YunMale_Gossip2	1
1500465	STR_CHAT_IDElemental2_YunMale_Gossip3	1
1500471	STR_CHAT_IDElemental2_Zadra1_Gossip1	1
1500480	STR_CHAT_IDElemental2_Zadra1_Gossip10	1
1500472	STR_CHAT_IDElemental2_Zadra1_Gossip2	1
1500473	STR_CHAT_IDElemental2_Zadra1_Gossip3	1
1500474	STR_CHAT_IDElemental2_Zadra1_Gossip4	1
1500475	STR_CHAT_IDElemental2_Zadra1_Gossip5	1
1500476	STR_CHAT_IDElemental2_Zadra1_Gossip6	1
1500477	STR_CHAT_IDElemental2_Zadra1_Gossip7	1
1500478	STR_CHAT_IDElemental2_Zadra1_Gossip8	1
1500479	STR_CHAT_IDElemental2_Zadra1_Gossip9	1
1500486	STR_CHAT_IDElemental2_Zadra2_OnDie	2
1500482	STR_CHAT_IDElemental2_Zadra2_UseSkill1	1
1500484	STR_CHAT_IDElemental2_Zadra2_UseSkill3	1
1500485	STR_CHAT_IDElemental2_Zadra2_UseSkill4	1
1500481	STR_CHAT_IDElemental2_Zadra2_WakeUp	1
390511	STR_CHAT_IDElim_Abyla_Yell_03	1
390498	STR_CHAT_IDElim_Enalethe_Die	1
390496	STR_CHAT_IDElim_Enalethe_SeeUser	3
390499	STR_CHAT_IDElim_Enalethe_Win	1
390497	STR_CHAT_IDElim_Enalethe_Wounded	1
390510	STR_CHAT_IDElim_Engeius_Yell_03	1
390501	STR_CHAT_IDElim_Hyas_Despawn	1
390500	STR_CHAT_IDElim_Hyas_Idle	1
1501468	STR_CHAT_IDEternity_01_OPEN	1
1501592	STR_CHAT_IDEternity_02_D_Guard_GOSSIP_01	2
1501593	STR_CHAT_IDEternity_02_D_Guard_GOSSIP_02	2
1501589	STR_CHAT_IDEternity_02_Event_Guard_GOSSIP_01	1
1501578	STR_CHAT_IDEternity_02_Nepilim_01	1
1501579	STR_CHAT_IDEternity_02_Nepilim_02	1
1501580	STR_CHAT_IDEternity_02_Nepilim_03	1
1501596	STR_CHAT_IDEternity_02_Nepilim_GOSSIP_01	1
1501587	STR_CHAT_IDEternity_02_Nepilim_Key_GOSSIP_01	2
1501569	STR_CHAT_IDEternity_02_Nepilim_Nmd_01	1
1501570	STR_CHAT_IDEternity_02_Nepilim_Nmd_02	1
1501567	STR_CHAT_IDEternity_02_Nepilim_Sun_GOSSIP_01	1
1501574	STR_CHAT_IDEternity_02_Snake_Nmd_01	2
1501575	STR_CHAT_IDEternity_02_Snake_Nmd_02	1
1501576	STR_CHAT_IDEternity_02_Snake_Nmd_03	1
1501577	STR_CHAT_IDEternity_02_Snake_Nmd_04	1
1501588	STR_CHAT_IDEternity_02_Tower_Key_GOSSIP_01	1
1501568	STR_CHAT_IDEternity_02_Tower_Nmd_01	1
1501585	STR_CHAT_IDEternity_02_polymorph_end_GOSSIP_01	1
1501586	STR_CHAT_IDEternity_02_polymorph_end_GOSSIP_02	1
1501756	STR_CHAT_IDEternity_03_Gosship_01	2
1501758	STR_CHAT_IDEternity_03_Gosship_03	1
1501759	STR_CHAT_IDEternity_03_Gosship_04	1
1501760	STR_CHAT_IDEternity_03_Gosship_05	1
1501761	STR_CHAT_IDEternity_03_Gosship_06	2
1501762	STR_CHAT_IDEternity_03_Gosship_07	2
1501763	STR_CHAT_IDEternity_03_Gosship_08	1
1501764	STR_CHAT_IDEternity_03_Gosship_09	1
1501765	STR_CHAT_IDEternity_03_Gosship_10	3
1501766	STR_CHAT_IDEternity_03_Gosship_11	1
1501767	STR_CHAT_IDEternity_03_Gosship_12	1
1501768	STR_CHAT_IDEternity_03_Gosship_13	1
1501769	STR_CHAT_IDEternity_03_Gosship_14	1
1501770	STR_CHAT_IDEternity_03_Gosship_15	1
1501771	STR_CHAT_IDEternity_03_Gosship_16	1
1501772	STR_CHAT_IDEternity_03_Gosship_17	1
1501773	STR_CHAT_IDEternity_03_Gosship_18	1
1501781	STR_CHAT_IDEternity_03_Gosship_19	1
1501782	STR_CHAT_IDEternity_03_Gosship_20	1
1501783	STR_CHAT_IDEternity_03_Gosship_21	1
1501784	STR_CHAT_IDEternity_03_Gosship_22	1
1501785	STR_CHAT_IDEternity_03_Gosship_23	1
1501786	STR_CHAT_IDEternity_03_Gosship_24	1
1501787	STR_CHAT_IDEternity_03_Gosship_25	1
1501788	STR_CHAT_IDEternity_03_Gosship_26	1
1501789	STR_CHAT_IDEternity_03_Gosship_27	1
1501790	STR_CHAT_IDEternity_03_Gosship_28	1
1501791	STR_CHAT_IDEternity_03_Gosship_29	1
1501869	STR_CHAT_IDEternity_03_Gosship_30	1
1501870	STR_CHAT_IDEternity_03_Gosship_31	1
1501871	STR_CHAT_IDEternity_03_Gosship_32	1
1501872	STR_CHAT_IDEternity_03_Gosship_33	1
1501873	STR_CHAT_IDEternity_03_Gosship_34	1
1501473	STR_CHAT_IDEternity_Q_HighDeva_F_01	1
1501474	STR_CHAT_IDEternity_Q_HighDeva_F_02	3
1501475	STR_CHAT_IDEternity_Q_HighDeva_F_03	3
1501476	STR_CHAT_IDEternity_Q_HighDeva_F_04	3
1501469	STR_CHAT_IDEternity_Q_HighDeva_M_01	1
1501470	STR_CHAT_IDEternity_Q_HighDeva_M_02	3
1501471	STR_CHAT_IDEternity_Q_HighDeva_M_03	3
1501472	STR_CHAT_IDEternity_Q_HighDeva_M_04	3
1501513	STR_CHAT_IDEternity_Q_Leibo_01	1
1501514	STR_CHAT_IDEternity_Q_Leibo_02	2
1501515	STR_CHAT_IDEternity_Q_Leibo_03	1
1501516	STR_CHAT_IDEternity_Q_Leibo_04	1
1501517	STR_CHAT_IDEternity_Q_Leibo_05	1
1501528	STR_CHAT_IDEternity_Q_Leibo_06	1
1501529	STR_CHAT_IDEternity_Q_Leibo_07	1
1501530	STR_CHAT_IDEternity_Q_Leibo_08	1
1501519	STR_CHAT_IDEternity_Q_Sado_Fi_N_02_01	2
1501520	STR_CHAT_IDEternity_Q_Sado_Fi_N_02_02	1
1501524	STR_CHAT_IDEternity_Q_Sado_Pr_N_02_01	1
1501526	STR_CHAT_IDEternity_Q_Sado_Pr_N_03_01	1
1501527	STR_CHAT_IDEternity_Q_Sado_Pr_N_03_02	1
1501845	STR_CHAT_IDEternity_War_Gossip_05	5
1501735	STR_CHAT_IDEvent_Solo_09	2
1501736	STR_CHAT_IDEvent_Solo_10	3
1501739	STR_CHAT_IDEvent_Solo_Monster_GOSSIP_01	4
1501741	STR_CHAT_IDEvent_Solo_Monster_GOSSIP_03	2
1501742	STR_CHAT_IDEvent_Solo_Tog_Gosship	1
1501743	STR_CHAT_IDEvent_Solo_porgus_Gosship	8
1500239	STR_CHAT_IDF4Re_Drana_NamedA_Die	1
1500195	STR_CHAT_IDF4Re_Drana_NamedB_Die	1
1500193	STR_CHAT_IDF4Re_Drana_NamedB_Skill1	3
1500194	STR_CHAT_IDF4Re_Drana_NamedB_Skill2	2
1500199	STR_CHAT_IDF4Re_Drana_NamedC_Die	1
1500196	STR_CHAT_IDF4Re_Drana_NamedC_Skill1	1
1500197	STR_CHAT_IDF4Re_Drana_NamedC_Skill2	2
1500198	STR_CHAT_IDF4Re_Drana_NamedC_Skill3	3
1500204	STR_CHAT_IDF4Re_Drana_NamedE_Die	2
1500200	STR_CHAT_IDF4Re_Drana_NamedE_Idle	2
1500201	STR_CHAT_IDF4Re_Drana_NamedE_Skill1	2
1500202	STR_CHAT_IDF4Re_Drana_NamedE_Skill2	2
1500203	STR_CHAT_IDF4Re_Drana_NamedE_Skill3	2
1500238	STR_CHAT_IDF4Re_Drana_Ranger_Broad	1
342781	STR_CHAT_IDF5_R1_EvileyeAlert_Alert_01	1
342782	STR_CHAT_IDF5_R1_EvileyeAlert_Alert_02	1
342783	STR_CHAT_IDF5_R1_EvileyeAlert_Alert_03	1
342784	STR_CHAT_IDF5_R1_EvileyeAlert_Alert_04	1
1500951	STR_CHAT_IDF5_R2_Hint_Gossip_01	1
1500952	STR_CHAT_IDF5_R2_Hint_Gossip_02	1
1500953	STR_CHAT_IDF5_R2_Hint_Gossip_03	1
1500958	STR_CHAT_IDF5_R2_Hint_Gossip_08	1
1500959	STR_CHAT_IDF5_R2_Hint_Gossip_09	1
1500910	STR_CHAT_IDF5_R2_Sync1_A_Phase	3
1500911	STR_CHAT_IDF5_R2_Sync1_B_Phase	12
1500912	STR_CHAT_IDF5_R2_Sync2_A_Phase	4
1500916	STR_CHAT_IDF5_R2_Sync3_A_Phase1	1
1500917	STR_CHAT_IDF5_R2_Sync3_A_Phase2	1
1500918	STR_CHAT_IDF5_R2_Sync3_A_Phase3	1
1500919	STR_CHAT_IDF5_R2_Sync3_B_Phase	6
1500754	STR_CHAT_IDF5_TD_Boss_02	3
1500755	STR_CHAT_IDF5_TD_Boss_03	1
1500756	STR_CHAT_IDF5_TD_Boss_04	1
1500757	STR_CHAT_IDF5_TD_Boss_05	1
1500758	STR_CHAT_IDF5_TD_Boss_06	1
1500759	STR_CHAT_IDF5_TD_Boss_07	2
1500767	STR_CHAT_IDF5_TD_Commander_Da_01	1
1500768	STR_CHAT_IDF5_TD_Commander_Da_02	1
1500769	STR_CHAT_IDF5_TD_Commander_Da_03	1
1500770	STR_CHAT_IDF5_TD_Commander_Da_04	2
1500763	STR_CHAT_IDF5_TD_Commander_Li_01	1
1500764	STR_CHAT_IDF5_TD_Commander_Li_02	1
1500765	STR_CHAT_IDF5_TD_Commander_Li_03	1
1500766	STR_CHAT_IDF5_TD_Commander_Li_04	2
1501153	STR_CHAT_IDF5_TD_War_Boss_01	1
1501154	STR_CHAT_IDF5_TD_War_Boss_02	1
1501155	STR_CHAT_IDF5_TD_War_Boss_03	1
1501156	STR_CHAT_IDF5_TD_War_Boss_04	1
1501263	STR_CHAT_IDF5_U01_Ra_Goossip_01	3
1501264	STR_CHAT_IDF5_U01_Ra_Goossip_02	15
1501265	STR_CHAT_IDF5_U01_Ra_Goossip_03	3
1501266	STR_CHAT_IDF5_U01_Ra_Goossip_04	3
1501267	STR_CHAT_IDF5_U01_Ra_Goossip_05	3
1501286	STR_CHAT_IDF5_U01_Ra_Goossip_06	12
1501287	STR_CHAT_IDF5_U01_Ra_Goossip_07	12
1501288	STR_CHAT_IDF5_U01_Ra_Goossip_08	12
1501549	STR_CHAT_IDF6_LF1_Help_GOSSIP_02	1
1501551	STR_CHAT_IDF6_LF1_Help_GOSSIP_04	1
1501930	STR_CHAT_IDInfinity_Gosship_01	7
1501018	STR_CHAT_IDKamar_DrakanGeneral_Die	3
1501017	STR_CHAT_IDKamar_DrakanGeneral_Start	3
1501020	STR_CHAT_IDKamar_DrakanOfficer_Die	3
1501019	STR_CHAT_IDKamar_DrakanOfficer_Start	3
1501021	STR_CHAT_IDLDF5Re_02_Victim_Die	15
1501102	STR_CHAT_IDLDF5b_TD_Headquater_Fi_01	3
1501103	STR_CHAT_IDLDF5b_TD_Headquater_Fi_02	3
1501104	STR_CHAT_IDLDF5b_TD_Headquater_Fi_03	1
1501105	STR_CHAT_IDLDF5b_TD_Headquater_Fi_04	1
1501086	STR_CHAT_IDLDF5b_TD_Wave1_Boss_El_01	1
1501087	STR_CHAT_IDLDF5b_TD_Wave1_Boss_El_02	1
1501088	STR_CHAT_IDLDF5b_TD_Wave1_Boss_El_03	1
1501083	STR_CHAT_IDLDF5b_TD_Wave1_Boss_Ri_01	2
1501084	STR_CHAT_IDLDF5b_TD_Wave1_Boss_Ri_02	2
1501085	STR_CHAT_IDLDF5b_TD_Wave1_Boss_Ri_03	2
1501092	STR_CHAT_IDLDF5b_TD_Wave2_Boss_Gu_01	2
1501093	STR_CHAT_IDLDF5b_TD_Wave2_Boss_Gu_02	2
1501094	STR_CHAT_IDLDF5b_TD_Wave2_Boss_Gu_03	2
1501089	STR_CHAT_IDLDF5b_TD_Wave2_Boss_Wi_01	2
1501090	STR_CHAT_IDLDF5b_TD_Wave2_Boss_Wi_02	2
1501091	STR_CHAT_IDLDF5b_TD_Wave2_Boss_Wi_03	1
1501098	STR_CHAT_IDLDF5b_TD_Wave3_Boss_As_01	1
1501099	STR_CHAT_IDLDF5b_TD_Wave3_Boss_As_02	2
1501100	STR_CHAT_IDLDF5b_TD_Wave3_Boss_As_03	2
1501101	STR_CHAT_IDLDF5b_TD_Wave3_Boss_As_04	1
1501095	STR_CHAT_IDLDF5b_TD_Wave3_Boss_Ri_01	2
1501096	STR_CHAT_IDLDF5b_TD_Wave3_Boss_Ri_02	2
1501097	STR_CHAT_IDLDF5b_TD_Wave3_Boss_Ri_03	2
341688	STR_CHAT_IDLF1_ND2_WhHS_01	1
341689	STR_CHAT_IDLF1_ND2_WhHS_02	1
341690	STR_CHAT_IDLF1_ND2_WhHS_03	1
341695	STR_CHAT_IDLF1_ND2_WhHS_08	3
341696	STR_CHAT_IDLF1_ND2_WhHS_09	3
341697	STR_CHAT_IDLF1_ND2_WhHS_10	3
341531	STR_CHAT_IDLF3Lephar_TestResultFake_50_Ah_AIPattern_1	4
341533	STR_CHAT_IDLF3Lephar_TestResultReal_50_Ah_AIPattern_2	2
1501628	STR_CHAT_IDLUNA_DEF_Guard_1_Gossip_01	1
1501629	STR_CHAT_IDLUNA_DEF_Guard_1_Gossip_02	1
1501630	STR_CHAT_IDLUNA_DEF_Guard_1_Gossip_03	1
1501631	STR_CHAT_IDLUNA_DEF_Guard_1_Gossip_04	1
1501632	STR_CHAT_IDLUNA_DEF_Guard_1_Gossip_05	1
1501633	STR_CHAT_IDLUNA_DEF_Guard_1_Gossip_06	1
1501634	STR_CHAT_IDLUNA_DEF_Guard_1_Gossip_07	1
1501635	STR_CHAT_IDLUNA_DEF_Guard_1_Gossip_08	1
1501636	STR_CHAT_IDLUNA_DEF_Guard_2_Gossip_01	1
1501637	STR_CHAT_IDLUNA_DEF_Guard_2_Gossip_02	1
1501638	STR_CHAT_IDLUNA_DEF_Guard_2_Gossip_03	1
1501639	STR_CHAT_IDLUNA_DEF_Guard_2_Gossip_04	1
1501640	STR_CHAT_IDLUNA_DEF_Guard_2_Gossip_05	1
1501641	STR_CHAT_IDLUNA_DEF_Guard_2_Gossip_06	1
1501642	STR_CHAT_IDLUNA_DEF_Guard_2_Gossip_07	1
1501643	STR_CHAT_IDLUNA_DEF_Guard_2_Gossip_08	1
1501644	STR_CHAT_IDLUNA_DEF_Guard_2_Gossip_INFECTION	1
1501674	STR_CHAT_IDLUNA_DEF_Hammer_Gossip_01	1
1501675	STR_CHAT_IDLUNA_DEF_Heal_Gossip_01	1
1501615	STR_CHAT_IDLUNA_DEF_STARTNPC_Gossip_01	1
1501601	STR_CHAT_IDLUNA_SIEGE_S1_Shulack_As_An_01_Gossip_01	1
1501602	STR_CHAT_IDLUNA_SIEGE_S1_Shulack_As_An_02_Gossip_01	1
1501603	STR_CHAT_IDLUNA_SIEGE_S1_Shulack_Ri_SN_Ae_02_Gossip_01	1
1501605	STR_CHAT_IDLUNA_SIEGE_S1_Shulack_Ri_SN_Ae_02_Gossip_02	2
1501604	STR_CHAT_IDLUNA_SIEGE_S1_Shulack_Ri_SN_Ae_03_Gossip_01	1
1501606	STR_CHAT_IDLUNA_SIEGE_S1_Shulack_Ri_SN_Ae_03_Gossip_02	2
1501673	STR_CHAT_IDLUNA_SIEGE_S1_Shulack_Ri_SN_Ae_03_Gossip_03	10
1501623	STR_CHAT_IDLUNA_SIEGE_S2_EMPBomb_01_Gossip_01	1
1501624	STR_CHAT_IDLUNA_SIEGE_S2_EMPBomb_02_Gossip_01	1
1501611	STR_CHAT_IDLUNA_SIEGE_S2_Nepilim_Fi_N_Ah_02_Gossip_01	1
1501612	STR_CHAT_IDLUNA_SIEGE_S2_Nepilim_Fi_N_Ah_02_Gossip_02	1
1501613	STR_CHAT_IDLUNA_SIEGE_S2_Nepilim_Fi_N_Ah_02_Gossip_03	1
1501614	STR_CHAT_IDLUNA_SIEGE_S2_Nepilim_Fi_N_Ah_02_Gossip_04	2
1501607	STR_CHAT_IDLUNA_SIEGE_S2_Tesinon_Fi_SN_Ae_01_Gossip_01	1
1501608	STR_CHAT_IDLUNA_SIEGE_S2_Tesinon_Fi_SN_Ae_01_Gossip_02	2
1501609	STR_CHAT_IDLUNA_SIEGE_S2_Tesinon_Fi_SN_Ae_01_Gossip_03	2
1501600	STR_CHAT_IDLUNA_SIEGE_Soldier_As_An_01_GOSSIP_01	1
1501661	STR_CHAT_IDLUNA_SIEGE_Soldier_As_An_01_GOSSIP_02	1
1501665	STR_CHAT_IDLUNA_SIEGE_Soldier_As_An_01_GOSSIP_03	1
1501666	STR_CHAT_IDLUNA_SIEGE_Soldier_As_An_01_GOSSIP_04	1
1501597	STR_CHAT_IDLUNA_SIEGE_Soldier_Fi_An_01_GOSSIP_01	1
1501658	STR_CHAT_IDLUNA_SIEGE_Soldier_Fi_An_01_GOSSIP_02	1
1501663	STR_CHAT_IDLUNA_SIEGE_Soldier_Fi_An_01_GOSSIP_03	1
1501543	STR_CHAT_IDLUNA_SIEGE_Soldier_Kn_N_An_01_GOSSIP_01	1
1501656	STR_CHAT_IDLUNA_SIEGE_Soldier_Kn_N_An_01_GOSSIP_02	1
1501657	STR_CHAT_IDLUNA_SIEGE_Soldier_Kn_N_An_01_GOSSIP_03	1
1501662	STR_CHAT_IDLUNA_SIEGE_Soldier_Kn_N_An_01_GOSSIP_04	1
1501599	STR_CHAT_IDLUNA_SIEGE_Soldier_Pr_An_01_GOSSIP_01	1
1501660	STR_CHAT_IDLUNA_SIEGE_Soldier_Pr_An_01_GOSSIP_02	1
1501542	STR_CHAT_IDLUNA_SIEGE_Soldier_Q_01_GOSSIP_01	1
1501598	STR_CHAT_IDLUNA_SIEGE_Soldier_Ra_An_01_GOSSIP_01	1
1501659	STR_CHAT_IDLUNA_SIEGE_Soldier_Ra_An_01_GOSSIP_02	1
1501664	STR_CHAT_IDLUNA_SIEGE_Soldier_Ra_An_01_GOSSIP_03	1
1501356	STR_CHAT_IDLegion_Perfect_Buff_NPC	2
342149	STR_CHAT_IDNovice_02_DBrownieWWa_named_18_an_1_Die_S	1
342150	STR_CHAT_IDNovice_05_RatmanMWa_named_19_an_1_Die_S	1
342151	STR_CHAT_IDNovice_07_DBrownieWWa_named_20_an_1_Die_S	1
1500575	STR_CHAT_IDRaksha_0F_Envoy_Nmd_Gossip2	1
1500576	STR_CHAT_IDRaksha_2F_Envoy_Nmd_Gossip1	1
1500577	STR_CHAT_IDRaksha_3F_Envoy_Nmd_Gossip1	1
1500578	STR_CHAT_IDRaksha_5F_1_Envoy_Nmd_Gossip1	1
1500579	STR_CHAT_IDRaksha_5F_2_Envoy_Nmd_Gossip1	1
1500580	STR_CHAT_IDRaksha_5F_2_Envoy_Nmd_Gossip2	1
342514	STR_CHAT_IDRaksha_DrakanBoneKnight_Ae_Attack_HitPoint	1
342511	STR_CHAT_IDRaksha_DrakanBoneKnight_Ae_Enter_Attack	2
342508	STR_CHAT_IDRaksha_DrakanCFighter_Ae_Attack_HitPoint	1
342505	STR_CHAT_IDRaksha_DrakanCFighter_Ae_Enter_Attack	1
342509	STR_CHAT_IDRaksha_DrakanCHealer_Ae_Attack_HitPoint	2
342506	STR_CHAT_IDRaksha_DrakanCHealer_Ae_Enter_Attack	2
342510	STR_CHAT_IDRaksha_DrakanCScout_Ae_Attack_HitPoint	2
342507	STR_CHAT_IDRaksha_DrakanCScout_Ae_Enter_Attack	2
342499	STR_CHAT_IDRaksha_DrakanFighter_Ae_Enter_Attack	1
1500560	STR_CHAT_IDRaksha_DrakanFiremage_Nmd_Gossip1	1
1500561	STR_CHAT_IDRaksha_DrakanFiremage_Nmd_Gossip2	2
1500562	STR_CHAT_IDRaksha_DrakanFiremage_Nmd_Gossip3	7
1500563	STR_CHAT_IDRaksha_DrakanFiremage_Nmd_Gossip4	1
342519	STR_CHAT_IDRaksha_DrakanGhostFighter_Ae_Attack_HitPoint	1
342517	STR_CHAT_IDRaksha_DrakanGhostFighter_Ae_Enter_Attack	1
342503	STR_CHAT_IDRaksha_DrakanKnight_Ae_Attack_HitPoint	2
342500	STR_CHAT_IDRaksha_DrakanKnight_Ae_Enter_Attack	1
1500557	STR_CHAT_IDRaksha_DrakanMirrorNmd_Gossip1	1
1500558	STR_CHAT_IDRaksha_DrakanMirrorNmd_Gossip2	3
1500559	STR_CHAT_IDRaksha_DrakanMirrorNmd_Gossip3	1
342504	STR_CHAT_IDRaksha_DrakanScout_Ae_Attack_HitPoint	1
342501	STR_CHAT_IDRaksha_DrakanScout_Ae_Enter_Attack	1
342513	STR_CHAT_IDRaksha_NagaBoneMage_Ae_Enter_Attack	1
342518	STR_CHAT_IDRaksha_NagaGhostMage_Ae_Enter_Attack	1
1500564	STR_CHAT_IDRaksha_Raksha_Nmd_58_Gossip1	2
1500565	STR_CHAT_IDRaksha_Raksha_Nmd_58_Gossip2	18
1500566	STR_CHAT_IDRaksha_Raksha_Nmd_58_Gossip3	3
1500567	STR_CHAT_IDRaksha_Raksha_Nmd_58_Gossip4	5
1500568	STR_CHAT_IDRaksha_Raksha_Nmd_58_Gossip5	2
1500879	STR_CHAT_IDRose_H_Artillerist_Gu_P_SN_1_Kcast7_b___t	1
1500880	STR_CHAT_IDRose_H_Artillerist_Gu_P_SN_1_Kcast8_b___t	1
1500888	STR_CHAT_IDRose_H_Boss_Mu_P_N_2_Kcast2_b	1
1500889	STR_CHAT_IDRose_H_Boss_Mu_P_N_3_Kcast2_b	1
1500866	STR_CHAT_IDRose_L_ShulackF_As_P_Key_Ae_1_Batk_b	4
344202	STR_CHAT_IDRose_Shulack_Mid_RunAwayShugo_b	1
1501310	STR_CHAT_IDSeal_Bomber_Gossip_01	3
1501311	STR_CHAT_IDSeal_Bomber_Gossip_02	6
1501313	STR_CHAT_IDSeal_Bomber_Gossip_03	4
1501302	STR_CHAT_IDSeal_Glacier_Gossip_01	8
1501334	STR_CHAT_IDSeal_GuardLeader_06_Die	11
1501358	STR_CHAT_IDSeal_GuardianChief_Despawn	84
1501359	STR_CHAT_IDSeal_GuardianChief_Die	20
1501357	STR_CHAT_IDSeal_GuardianChief_EnterAtk	10
1501303	STR_CHAT_IDSeal_Immortal_Gossip_01	11
1501304	STR_CHAT_IDSeal_Immortal_Gossip_02	6
1501305	STR_CHAT_IDSeal_Immortal_Gossip_03	5
1501306	STR_CHAT_IDSeal_Immortal_Gossip_04	3
1501307	STR_CHAT_IDSeal_Immortal_Gossip_05	2
1501308	STR_CHAT_IDSeal_Immortal_Gossip_06	1
1501380	STR_CHAT_IDSeal_Q_DrakanChief	1
1501377	STR_CHAT_IDSeal_Q_KeyNamed	4
1501318	STR_CHAT_IDSeal_QuestNPC_Gossip_01	2
1501319	STR_CHAT_IDSeal_QuestNPC_Gossip_02	2
1501320	STR_CHAT_IDSeal_QuestNPC_Gossip_03	1
1501321	STR_CHAT_IDSeal_QuestNPC_Gossip_04	12
1501212	STR_CHAT_IDSeal_Twin_M_Gossip_01	1
1501213	STR_CHAT_IDSeal_Twin_M_Gossip_02	4
1501214	STR_CHAT_IDSeal_Twin_M_Gossip_03	3
1501215	STR_CHAT_IDSeal_Twin_M_Gossip_04	3
1501216	STR_CHAT_IDSeal_Twin_M_Gossip_05	2
1501208	STR_CHAT_IDSeal_Twin_P_Gossip_01	1
1501209	STR_CHAT_IDSeal_Twin_P_Gossip_02	4
1501210	STR_CHAT_IDSeal_Twin_P_Gossip_03	3
1501211	STR_CHAT_IDSeal_Twin_P_Gossip_04	2
1501340	STR_CHAT_IDSeal_Vritra_Dragon_Gossip_01	4
1501341	STR_CHAT_IDSeal_Vritra_Dragon_Gossip_02	2
1501342	STR_CHAT_IDSeal_Vritra_Dragon_Gossip_03	4
1501343	STR_CHAT_IDSeal_Vritra_Dragon_Gossip_04	2
1501344	STR_CHAT_IDSeal_Vritra_Dragon_Gossip_05	3
1501345	STR_CHAT_IDSeal_Vritra_Dragon_Gossip_06	3
1501346	STR_CHAT_IDSeal_Vritra_Dragon_Gossip_07	2
1501347	STR_CHAT_IDSeal_Vritra_Dragon_Gossip_08	1
1501348	STR_CHAT_IDSeal_Vritra_Dragon_Gossip_09	1
1501268	STR_CHAT_IDSeal_Vritra_Human_Gossip_01	6
1501269	STR_CHAT_IDSeal_Vritra_Human_Gossip_02	4
1501270	STR_CHAT_IDSeal_Vritra_Human_Gossip_03	5
1501271	STR_CHAT_IDSeal_Vritra_Human_Gossip_04	3
1501272	STR_CHAT_IDSeal_Vritra_Human_Gossip_05	5
1501273	STR_CHAT_IDSeal_Vritra_Human_Gossip_06	6
1501274	STR_CHAT_IDSeal_Vritra_Human_Gossip_07	3
1501275	STR_CHAT_IDSeal_Vritra_Human_Gossip_08	3
1501276	STR_CHAT_IDSeal_Vritra_Human_Gossip_09	6
1501277	STR_CHAT_IDSeal_Vritra_Human_Gossip_10	1
1501217	STR_CHAT_IDSeal_Wave_Fi_Pulled	2
1501222	STR_CHAT_IDSeal_Wave_Leader_Buff	19
1501221	STR_CHAT_IDSeal_Wave_Leader_CaseHeal	8
1501220	STR_CHAT_IDSeal_Wave_Leader_Guardian	5
1501219	STR_CHAT_IDSeal_Wave_Pr_Heal	4
1501218	STR_CHAT_IDSeal_Wave_Wi_Sleep	3
341973	STR_CHAT_IDShip_FShulackWiBreeder_42_Ae_AIPattern_1	1
341822	STR_CHAT_IDShip_ShulackAsHide_43_Ae_Batk_b	3
342604	STR_CHAT_IDShulackShip_Rose_Broad_Answer	19
342667	STR_CHAT_IDShulackShip_Rose_Broad_Deny	13
342603	STR_CHAT_IDShulackShip_Rose_Die_AllClass	3
342605	STR_CHAT_IDShulackShip_Rose_Die_AllClass2	7
342606	STR_CHAT_IDShulackShip_Rose_Die_AllClass3	8
342607	STR_CHAT_IDShulackShip_Rose_Skill1	2
342346	STR_CHAT_IDStation_DrakanFI_01	1
342348	STR_CHAT_IDStation_DrakanGuardian_01	1
342347	STR_CHAT_IDStation_DrakanWI_01	1
342349	STR_CHAT_IDStation_DrakanWiNoble_01	1
1501180	STR_CHAT_IDStation_Guide_01	4
1501181	STR_CHAT_IDStation_Guide_02	4
342341	STR_CHAT_IDStation_ShuGuardian_01	2
342342	STR_CHAT_IDStation_ShuGuardian_02	1
342343	STR_CHAT_IDStation_ShuGuardian_03	1
342344	STR_CHAT_IDStation_ShuGuardian_04	1
342345	STR_CHAT_IDStation_ShuGuardian_05	1
342337	STR_CHAT_IDStation_ShuRAAS_01	1
342340	STR_CHAT_IDStation_ShuRAAS_02	1
