npc	index	skill	level	prob	cooldown
276960	4	17340	41	0	0
276960	5	17348	41	0	0
276960	6	17338	41	0	0
276960	7	17698	41	0	0
276960	8	17699	41	0	0
276960	9	17335	41	0	0
276960	10	17376	41	100	0
276961	0	17293	41	0	0
276961	1	17336	41	0	0
276961	2	17174	41	0	0
276961	3	17337	41	0	0
276961	4	17340	41	0	0
276961	5	17348	41	0	0
276961	6	17338	41	0	0
276961	7	17698	41	0	0
276961	8	17699	41	0	0
276961	9	17335	41	0	0
276961	10	17376	41	100	0
276962	0	17293	41	0	0
276962	1	17336	41	0	0
276962	2	17347	41	0	0
276962	3	17337	41	0	0
276962	4	17348	41	0	0
276962	5	17349	41	0	0
276962	6	17340	41	0	0
276962	7	17698	41	0	0
276962	8	17699	41	0	0
276962	9	17353	41	0	0
276962	10	17338	41	0	0
276962	11	17570	41	0	0
276962	12	17376	41	100	0
276963	0	17293	41	0	0
276963	1	17336	41	0	0
276963	2	17347	41	0	0
276963	3	17337	41	0	0
276963	4	17348	41	0	0
276963	5	17349	41	0	0
276963	6	17340	41	0	0
276963	7	17698	41	0	0
276963	8	17699	41	0	0
276963	9	17353	41	0	0
276963	10	17338	41	0	0
276963	11	17570	41	0	0
276963	12	17376	41	100	0
276964	0	17355	41	0	0
276964	1	17705	41	0	0
276964	2	17352	41	0	0
276964	3	17365	41	0	0
276964	4	17360	41	0	0
276964	5	17379	41	100	0
276964	6	17380	41	0	0
276964	7	17365	41	0	0
276965	0	17355	41	0	0
276965	1	17705	41	0	0
276965	2	17352	41	0	0
276965	3	17365	41	0	0
276965	4	17360	41	0	0
276965	5	17379	41	100	0
276965	6	17380	41	0	0
276965	7	17365	41	0	0
276966	0	17355	41	0	0
276966	1	17705	41	0	0
276966	2	17352	41	0	0
276966	3	17365	41	0	0
276966	4	17360	41	0	0
276966	5	17379	41	100	0
276966	6	17380	41	0	0
276966	7	17365	41	0	0
276967	0	17355	41	0	0
276967	1	17705	41	0	0
276967	2	17352	41	0	0
276967	3	17365	41	0	0
276967	4	17360	41	0	0
276967	5	17379	41	100	0
276967	6	17380	41	0	0
276967	7	17365	41	0	0
276968	0	17355	41	0	0
276968	1	17705	41	0	0
276968	2	17352	41	0	0
276968	3	17365	41	0	0
276968	4	17360	41	0	0
276968	5	17379	41	100	0
276968	6	17380	41	0	0
276968	7	17365	41	0	0
276969	0	17292	41	0	0
276969	1	17305	41	0	0
276969	2	17307	41	0	0
276969	3	17577	41	0	0
276969	4	17297	41	0	0
276969	5	17302	41	0	0
276969	6	17294	41	0	0
276969	7	17578	41	0	0
276969	8	17569	41	0	0
276969	9	17369	41	100	0
276974	0	17682	41	0	0
276974	1	17683	41	0	0
276974	2	17314	41	0	0
276974	3	17361	41	0	0
276974	4	17317	41	0	0
276974	5	17316	41	0	0
276974	6	17684	41	0	0
276974	7	17372	41	100	0
276979	0	17696	41	0	0
276979	1	17340	41	0	0
276979	2	17336	41	0	0
276979	3	17719	41	0	0
276979	4	17342	41	0	0
276979	5	17335	41	0	0
276979	6	17338	41	0	0
276979	7	17697	41	0	0
276979	8	17375	41	100	0
276984	0	17701	41	0	0
276984	1	17367	41	0	0
276984	2	17365	41	0	0
276984	3	17362	41	0	0
276984	4	17702	41	0	0
276984	5	17703	41	0	0
276984	6	17360	41	0	0
276984	7	17704	41	0	0
276984	8	17357	41	0	0
276984	9	17378	41	100	0
276984	10	17380	41	0	0
276984	11	17363	41	0	0
276988	0	17701	41	0	0
276988	1	17367	41	0	0
276988	2	17365	41	0	0
276988	3	17362	41	0	0
276988	4	17702	41	0	0
276988	5	17703	41	0	0
276988	6	17360	41	0	0
276988	7	17704	41	0	0
276988	8	17357	41	0	0
276988	9	17378	41	100	0
276988	10	17380	41	0	0
276988	11	17363	41	0	0
277009	0	17293	41	0	0
277009	1	17303	41	0	0
277009	2	17568	41	0	0
277009	3	17579	41	0	0
277009	4	17310	41	0	0
277009	5	17325	41	0	0
277009	6	17327	41	0	0
277009	7	17580	41	0	0
277009	8	17581	41	0	0
277009	9	17297	41	0	0
277009	10	17295	41	0	0
277009	11	17370	41	100	0
277009	12	18414	41	0	0
277010	0	17293	41	0	0
277010	1	17303	41	0	0
277010	2	17568	41	0	0
277010	3	17579	41	0	0
277010	4	17310	41	0	0
277010	5	17325	41	0	0
277010	6	17327	41	0	0
277010	7	17580	41	0	0
277010	8	17581	41	0	0
277010	9	17297	41	0	0
277010	10	17295	41	0	0
277010	11	17370	41	100	0
277010	12	18414	41	0	0
277014	0	17293	41	0	0
277014	1	17303	41	0	0
277014	2	17568	41	0	0
277014	3	17579	41	0	0
277014	4	17310	41	0	0
277014	5	17325	41	0	0
277014	6	17327	41	0	0
277014	7	17580	41	0	0
277014	8	17581	41	0	0
277014	9	17297	41	0	0
277014	10	17295	41	0	0
277014	11	17370	41	100	0
277014	12	18150	41	0	0
277015	0	17293	41	0	0
277015	1	17303	41	0	0
277015	2	17568	41	0	0
277015	3	17579	41	0	0
277015	4	17310	41	0	0
277015	5	17325	41	0	0
277015	6	17327	41	0	0
277015	7	17580	41	0	0
277015	8	17581	41	0	0
277015	9	17297	41	0	0
277015	10	17295	41	0	0
277015	11	17370	41	100	0
277015	12	18150	41	0	0
277019	0	17293	41	0	0
277019	1	17303	41	0	0
277019	2	17568	41	0	0
277019	3	17579	41	0	0
277019	4	17310	41	0	0
277019	5	17325	41	0	0
277019	6	17327	41	0	0
277019	7	17580	41	0	0
277019	8	17581	41	0	0
277019	9	17297	41	0	0
277019	10	17295	41	0	0
277019	11	17370	41	100	0
277019	12	18150	41	0	0
277023	0	17293	41	0	0
277023	1	17303	41	0	0
277023	2	17568	41	0	0
277023	3	17579	41	0	0
277023	4	17310	41	0	0
277023	5	17325	41	0	0
277023	6	17327	41	0	0
277023	7	17580	41	0	0
277023	8	17581	41	0	0
277023	9	17297	41	0	0
277023	10	17295	41	0	0
277023	11	17370	41	100	0
277023	12	18150	41	0	0
277028	0	18362	41	0	60000
277028	1	18361	41	0	0
277035	0	17293	41	0	0
277035	1	17328	41	0	0
277035	2	17329	41	0	0
277035	3	17331	41	0	0
277035	4	17325	41	0	0
277035	5	17333	41	0	0
277035	6	17327	41	0	0
277035	7	17692	41	0	0
277035	8	17693	41	0	0
277035	9	17695	41	0	0
277035	10	17694	41	0	0
277035	11	17295	41	0	0
277035	12	17370	41	100	0
277035	13	18421	41	0	0
277038	0	17293	41	0	0
277038	1	17328	41	0	0
277038	2	17329	41	0	0
277038	3	17331	41	0	0
277038	4	17325	41	0	0
277038	5	17333	41	0	0
277038	6	17327	41	0	0
277038	7	17692	41	0	0
277038	8	17693	41	0	0
277038	9	17695	41	0	0
277038	10	17694	41	0	0
277038	11	17295	41	0	0
277038	12	17370	41	100	0
277038	13	18419	41	0	0
277066	0	17065	44	0	0
277066	1	17078	44	0	0
277066	2	17080	44	0	0
277066	3	17083	44	0	0
277066	4	17230	44	0	0
277066	5	17143	44	100	0
277067	0	17065	44	0	0
277067	1	17078	44	0	0
277067	2	17080	44	0	0
277067	3	17083	44	0	0
277067	4	17230	44	0	0
277067	5	17143	44	100	0
277068	0	19564	10	0	0
277068	1	19565	10	0	0
277068	2	19566	10	0	0
277068	3	19567	10	0	0
277068	4	19568	10	0	0
277068	5	19569	10	0	0
277068	6	19570	10	0	0
277189	0	20664	65	0	0
277189	1	17360	65	0	0
277189	2	17364	65	0	0
277190	0	20664	65	0	0
277190	1	17376	65	0	0
277190	2	21287	65	0	0
277190	3	16989	65	0	0
277190	4	17342	65	0	0
277191	0	20664	65	0	0
277191	1	17697	1	0	0
277191	2	21287	65	0	0
277191	3	21260	65	0	0
277192	0	20664	56	0	0
277192	1	21294	56	0	0
277192	2	21297	56	0	0
277192	3	20648	56	0	0
277192	4	20704	56	0	0
277192	5	21296	56	0	0
277192	6	20704	56	0	0
277194	0	17386	65	0	0
277194	1	17294	65	0	0
277194	2	17295	65	0	0
277197	0	17360	65	0	0
277197	1	17359	65	0	0
277197	2	17361	65	0	0
277201	0	20664	56	0	0
277201	1	17332	56	0	0
277201	2	18159	56	0	0
277201	3	20705	56	0	0
277201	4	20706	56	0	0
277201	5	21598	56	0	0
277201	6	21432	56	0	0
277202	0	20664	65	0	0
277202	1	17360	65	0	0
277202	2	17364	65	0	0
277203	0	20664	65	0	0
277203	1	17376	65	0	0
277203	2	21287	65	0	0
277203	3	16989	65	0	0
277203	4	17342	65	0	0
277204	0	20664	65	0	0
277204	1	17697	1	0	0
277204	2	21287	65	0	0
277204	3	21260	65	0	0
277205	0	20664	56	0	0
277205	1	21294	56	0	0
277205	2	21297	56	0	0
277205	3	20648	56	0	0
277205	4	20704	56	0	0
277205	5	21296	56	0	0
277205	6	20704	56	0	0
277206	0	20664	56	0	0
277206	1	20960	56	0	0
277206	2	20715	56	0	0
277206	3	20959	56	0	0
277206	4	21597	36	0	0
277206	5	17361	56	0	0
277207	0	17386	65	0	0
277207	1	17294	65	0	0
277207	2	17295	65	0	0
277208	0	20664	65	0	0
277208	1	18762	65	0	0
277208	2	17332	65	0	0
277208	3	17320	65	0	0
277208	4	17321	65	0	0
277208	5	17308	65	0	0
277208	6	17323	65	0	0
277213	0	20776	56	0	0
277214	0	20700	56	0	0
277214	1	21294	56	0	0
277214	2	21297	56	0	0
277214	3	20648	56	0	0
277214	4	20704	56	0	0
277214	5	21296	56	0	0
277215	0	20700	56	0	0
277215	1	17332	56	0	0
277215	2	18159	56	0	0
277215	3	20705	56	0	0
277215	4	20706	56	0	0
277215	5	17446	56	0	0
277215	6	21432	56	0	0
277215	7	21578	56	0	0
277216	0	20700	56	0	0
277216	1	17332	56	0	0
277216	2	18159	56	0	0
277216	3	20705	56	0	0
277216	4	20706	56	0	0
277216	5	17446	56	0	0
277216	6	21432	56	0	0
277217	0	20700	56	0	0
277217	1	17332	56	0	0
277217	2	18159	56	0	0
277217	3	20705	56	0	0
277217	4	20706	56	0	0
277217	5	17446	56	0	0
277217	6	21432	56	0	0
277218	0	20700	56	0	0
277218	1	17332	56	0	0
277218	2	18159	56	0	0
277218	3	20705	56	0	0
277218	4	20706	56	0	0
277218	5	17446	56	0	0
277218	6	21432	56	0	0
277219	0	20700	56	0	0
277219	1	17332	56	0	0
277219	2	18159	56	0	0
277219	3	20705	56	0	0
277219	4	20706	56	0	0
277219	5	17446	56	0	0
277219	6	21432	56	0	0
277220	0	20700	56	0	0
277220	1	17332	56	0	0
277220	2	18159	56	0	0
277220	3	20705	56	0	0
277220	4	20706	56	0	0
277220	5	17446	56	0	0
277220	6	21432	56	0	0
277221	0	20700	56	0	0
277221	1	17332	56	0	0
277221	2	18159	56	0	0
277221	3	20705	56	0	0
277221	4	20706	56	0	0
277221	5	17446	56	0	0
277221	6	21432	56	0	0
277222	0	20700	56	0	0
277222	1	17332	56	0	0
277222	2	18159	56	0	0
277222	3	20705	56	0	0
277222	4	20706	56	0	0
277222	5	17446	56	0	0
277222	6	21432	56	0	0
277223	0	20664	65	0	0
277223	1	18762	65	0	0
277223	2	17332	65	0	0
277223	3	17320	65	0	0
277223	4	17321	65	0	0
277223	5	17308	65	0	0
277223	6	17323	65	0	0
277229	0	21515	40	0	0
277230	0	21515	50	0	0
277231	0	21515	60	0	0
277233	0	21582	65	0	0
277234	0	21589	65	0	0
277235	0	21590	65	0	0
277236	0	21591	65	0	0
277238	0	21579	65	0	0
277239	0	21586	65	0	0
277240	0	21587	65	0	0
277241	0	21588	65	0	0
277243	0	20664	65	0	0
277243	1	18762	65	0	0
277243	2	17332	65	0	0
277243	3	17320	65	0	0
277243	4	17321	65	0	0
277243	5	21598	56	0	0
277243	6	21432	56	0	0
277244	0	20664	56	0	0
277244	1	21219	56	0	0
277244	2	21293	56	0	0
277244	3	21299	56	0	0
277244	4	20858	56	0	0
277245	0	17360	65	0	0
277245	1	17359	65	0	0
277245	2	17361	65	0	0
277246	0	20664	65	0	0
277246	1	21287	1	0	0
277246	2	17335	4	0	0
277246	3	21288	65	0	0
277246	4	16989	65	0	0
277247	0	20700	56	0	0
277247	1	20960	56	0	0
277247	2	20715	56	0	0
277400	0	19099	46	0	0
277400	1	18003	46	0	0
277400	2	19100	46	0	0
277400	3	19101	46	0	0
277400	4	19102	46	0	0
277400	5	19103	46	0	0
277400	6	19104	46	0	0
277400	7	19105	46	0	0
277400	8	19106	46	30	0
277400	9	19107	46	0	0
277400	10	19108	46	0	0
277400	11	18009	46	0	0
277400	12	19109	46	0	0
277400	13	19113	46	0	0
277401	0	19099	46	0	0
277401	1	18003	46	0	0
277401	2	19100	46	0	0
277401	3	19101	46	0	0
277401	4	19102	46	0	0
277401	5	19103	46	0	0
277401	6	19104	46	0	0
277401	7	19105	46	0	0
277401	8	19106	46	30	0
277401	9	19107	46	0	0
277401	10	19108	46	0	0
277401	11	18009	46	0	0
277401	12	19109	46	0	0
277401	13	19113	46	0	0
277402	0	19099	46	0	0
277402	1	18003	46	0	0
277402	2	19100	46	0	0
277402	3	19101	46	0	0
277402	4	19102	46	0	0
277402	5	19103	46	0	0
277402	6	19104	46	0	0
277402	7	19105	46	0	0
277402	8	19106	46	30	0
277402	9	19107	46	0	0
277402	10	19108	46	0	0
277402	11	18009	46	0	0
277402	12	19109	46	0	0
277402	13	19113	46	0	0
277403	0	19099	46	0	0
277403	1	18003	46	0	0
277403	2	19100	46	0	0
277403	3	19101	46	0	0
277403	4	19102	46	0	0
277403	5	19103	46	0	0
277403	6	19104	46	0	0
277403	7	19105	46	0	0
277403	8	19106	46	30	0
277403	9	19107	46	0	0
277403	10	19108	46	0	0
277403	11	18009	46	0	0
277403	12	19109	46	0	0
277403	13	19113	46	0	0
277404	0	19099	46	0	0
277404	1	18003	46	0	0
277404	2	19100	46	0	0
277404	3	19101	46	0	0
277404	4	19102	46	0	0
277404	5	19103	46	0	0
277404	6	19104	46	0	0
277404	7	19105	46	0	0
277404	8	19106	46	30	0
277404	9	19107	46	0	0
277404	10	19108	46	0	0
277404	11	18009	46	0	0
277404	12	19109	46	0	0
277404	13	19113	46	0	0
277405	0	19099	46	0	0
277405	1	18003	46	0	0
277405	2	19100	46	0	0
277405	3	19101	46	0	0
277405	4	19102	46	0	0
277405	5	19103	46	0	0
277405	6	19104	46	0	0
277405	7	19105	46	0	0
277405	8	19106	46	30	0
277405	9	19107	46	0	0
277405	10	19108	46	0	0
277405	11	18009	46	0	0
277405	12	19109	46	0	0
277405	13	19113	46	0	0
277406	0	19099	46	0	0
277406	1	18003	46	0	0
277406	2	19100	46	0	0
277406	3	19101	46	0	0
277406	4	19102	46	0	0
277406	5	19103	46	0	0
277406	6	19104	46	0	0
277406	7	19105	46	0	0
277406	8	19106	46	30	0
277406	9	19107	46	0	0
277406	10	19108	46	0	0
277406	11	18009	46	0	0
277406	12	19109	46	0	0
277406	13	19113	46	0	0
277407	0	19099	46	0	0
277407	1	18003	46	0	0
277407	2	19100	46	0	0
277407	3	19101	46	0	0
277407	4	19102	46	0	0
277407	5	19103	46	0	0
277407	6	19104	46	0	0
277407	7	19105	46	0	0
277407	8	19106	46	30	0
277407	9	19107	46	0	0
277407	10	19108	46	0	0
277407	11	18009	46	0	0
277407	12	19109	46	0	0
277407	13	19113	46	0	0
277408	0	19099	46	0	0
277408	1	18003	46	0	0
277408	2	19100	46	0	0
277408	3	19101	46	0	0
277408	4	19102	46	0	0
277408	5	19103	46	0	0
277408	6	19104	46	0	0
277408	7	19105	46	0	0
277408	8	19106	46	30	0
277408	9	19107	46	0	0
277408	10	19108	46	0	0
277408	11	18009	46	0	0
277408	12	19109	46	0	0
277408	13	19113	46	0	0
277409	0	19099	46	0	0
277409	1	18003	46	0	0
277409	2	19100	46	0	0
277409	3	19101	46	0	0
277409	4	19102	46	0	0
277409	5	19103	46	0	0
277409	6	19104	46	0	0
277409	7	19105	46	0	0
277409	8	19106	46	30	0
277409	9	19107	46	0	0
277409	10	19108	46	0	0
277409	11	18009	46	0	0
277409	12	19109	46	0	0
277409	13	19113	46	0	0
277410	0	19099	46	0	0
277410	1	18003	46	0	0
277410	2	19100	46	0	0
277410	3	19101	46	0	0
277410	4	19102	46	0	0
277410	5	19103	46	0	0
277410	6	19104	46	0	0
277410	7	19105	46	0	0
277410	8	19106	46	30	0
277410	9	19107	46	0	0
277410	10	19108	46	0	0
277410	11	18009	46	0	0
277410	12	19109	46	0	0
277410	13	19113	46	0	0
277411	0	19099	46	0	0
277411	1	18003	46	0	0
277411	2	19100	46	0	0
277411	3	19101	46	0	0
277411	4	19102	46	0	0
277411	5	19103	46	0	0
277411	6	19104	46	0	0
277411	7	19105	46	0	0
277411	8	19106	46	30	0
277411	9	19107	46	0	0
277411	10	19108	46	0	0
277411	11	18009	46	0	0
277411	12	19109	46	0	0
277411	13	19113	46	0	0
277412	0	19099	46	0	0
277412	1	18003	46	0	0
277412	2	19100	46	0	0
277412	3	19101	46	0	0
277412	4	19102	46	0	0
277412	5	19103	46	0	0
277412	6	19104	46	0	0
277412	7	19105	46	0	0
277412	8	19106	46	30	0
277412	9	19107	46	0	0
277412	10	19108	46	0	0
277412	11	18009	46	0	0
277412	12	19109	46	0	0
277412	13	19113	46	0	0
277413	0	19099	46	0	0
277413	1	18003	46	0	0
277413	2	19100	46	0	0
277413	3	19101	46	0	0
277413	4	19102	46	0	0
277413	5	19103	46	0	0
277413	6	19104	46	0	0
277413	7	19105	46	0	0
277413	8	19106	46	30	0
277413	9	19107	46	0	0
277413	10	19108	46	0	0
277413	11	18009	46	0	0
277413	12	19109	46	0	0
277413	13	19113	46	0	0
277414	0	19099	46	0	0
277414	1	18003	46	0	0
277414	2	19100	46	0	0
277414	3	19101	46	0	0
277414	4	19102	46	0	0
277414	5	19103	46	0	0
277414	6	19104	46	0	0
277414	7	19105	46	0	0
277414	8	19106	46	30	0
277414	9	19107	46	0	0
277414	10	19108	46	0	0
277414	11	18009	46	0	0
277414	12	19109	46	0	0
277414	13	19113	46	0	0
277415	0	19099	46	0	0
277415	1	18003	46	0	0
277415	2	19100	46	0	0
277415	3	19101	46	0	0
277415	4	19102	46	0	0
277415	5	19103	46	0	0
277415	6	19104	46	0	0
277415	7	19105	46	0	0
277415	8	19106	46	30	0
277415	9	19107	46	0	0
277415	10	19108	46	0	0
277415	11	18009	46	0	0
277415	12	19109	46	0	0
277415	13	19113	46	0	0
277416	0	19099	46	0	0
277416	1	18003	46	0	0
277416	2	19100	46	0	0
277416	3	19101	46	0	0
277416	4	19102	46	0	0
277416	5	19103	46	0	0
277416	6	19104	46	0	0
277416	7	19105	46	0	0
277416	8	19106	46	30	0
277416	9	19107	46	0	0
277416	10	19108	46	0	0
277416	11	18009	46	0	0
277416	12	19109	46	0	0
277416	13	19113	46	0	0
277417	0	19099	46	0	0
277417	1	18003	46	0	0
277417	2	19100	46	0	0
277417	3	19101	46	0	0
277417	4	19102	46	0	0
277417	5	19103	46	0	0
277417	6	19104	46	0	0
277417	7	19105	46	0	0
277417	8	19106	46	30	0
277417	9	19107	46	0	0
277417	10	19108	46	0	0
277417	11	18009	46	0	0
277417	12	19109	46	0	0
277417	13	19113	46	0	0
277418	0	19099	46	0	0
277418	1	18003	46	0	0
277418	2	19100	46	0	0
277418	3	19101	46	0	0
277418	4	19102	46	0	0
277418	5	19103	46	0	0
277418	6	19104	46	0	0
277418	7	19105	46	0	0
277418	8	19106	46	30	0
277418	9	19107	46	0	0
277418	10	19108	46	0	0
277418	11	18009	46	0	0
277418	12	19109	46	0	0
277418	13	19113	46	0	0
277419	0	19099	46	0	0
277419	1	18003	46	0	0
277419	2	19100	46	0	0
277419	3	19101	46	0	0
277419	4	19102	46	0	0
277419	5	19103	46	0	0
277419	6	19104	46	0	0
277419	7	19105	46	0	0
277419	8	19106	46	30	0
277419	9	19107	46	0	0
277419	10	19108	46	0	0
277419	11	18009	46	0	0
277419	12	19109	46	0	0
277419	13	19113	46	0	0
277420	0	19099	46	0	0
277420	1	18003	46	0	0
277420	2	19100	46	0	0
277420	3	19101	46	0	0
277420	4	19102	46	0	0
277420	5	19103	46	0	0
277420	6	19104	46	0	0
277420	7	19105	46	0	0
277420	8	19106	46	30	0
277420	9	19107	46	0	0
277420	10	19108	46	0	0
277420	11	18009	46	0	0
277420	12	19109	46	0	0
277420	13	19113	46	0	0
277421	0	19099	46	0	0
277421	1	18003	46	0	0
277421	2	19100	46	0	0
277421	3	19101	46	0	0
277421	4	19102	46	0	0
277421	5	19103	46	0	0
277421	6	19104	46	0	0
277421	7	19105	46	0	0
277421	8	19106	46	30	0
277421	9	19107	46	0	0
277421	10	19108	46	0	0
277421	11	18009	46	0	0
277421	12	19109	46	0	0
277421	13	19113	46	0	0
277422	0	19099	46	0	0
277422	1	18003	46	0	0
277422	2	19100	46	0	0
277422	3	19101	46	0	0
277422	4	19102	46	0	0
277422	5	19103	46	0	0
277422	6	19104	46	0	0
277422	7	19105	46	0	0
277422	8	19106	46	30	0
277422	9	19107	46	0	0
277422	10	19108	46	0	0
277422	11	18009	46	0	0
277422	12	19109	46	0	0
277422	13	19113	46	0	0
277423	0	19099	46	0	0
277423	1	18003	46	0	0
277423	2	19100	46	0	0
277423	3	19101	46	0	0
277423	4	19102	46	0	0
277423	5	19103	46	0	0
277423	6	19104	46	0	0
277423	7	19105	46	0	0
277423	8	19106	46	30	0
277423	9	19107	46	0	0
277423	10	19108	46	0	0
277423	11	18009	46	0	0
277423	12	19109	46	0	0
277423	13	19113	46	0	0
277424	0	19099	46	0	0
277424	1	18003	46	0	0
277424	2	19100	46	0	0
277424	3	19101	46	0	0
277424	4	19102	46	0	0
277424	5	19103	46	0	0
277424	6	19104	46	0	0
277424	7	19105	46	0	0
277424	8	19106	46	30	0
277424	9	19107	46	0	0
277424	10	19108	46	0	0
277424	11	18009	46	0	0
277424	12	19109	46	0	0
277424	13	19113	46	0	0
277425	0	19099	46	0	0
277425	1	18003	46	0	0
277425	2	19100	46	0	0
277425	3	19101	46	0	0
277425	4	19102	46	0	0
277425	5	19103	46	0	0
277425	6	19104	46	0	0
277425	7	19105	46	0	0
277425	8	19106	46	30	0
277425	9	19107	46	0	0
277425	10	19108	46	0	0
277425	11	18009	46	0	0
277425	12	19109	46	0	0
277425	13	19113	46	0	0
277426	0	19099	46	0	0
277426	1	18003	46	0	0
277426	2	19100	46	0	0
277426	3	19101	46	0	0
277426	4	19102	46	0	0
277426	5	19103	46	0	0
277426	6	19104	46	0	0
277426	7	19105	46	0	0
277426	8	19106	46	30	0
277426	9	19107	46	0	0
277426	10	19108	46	0	0
277426	11	18009	46	0	0
277426	12	19109	46	0	0
277426	13	19113	46	0	0
277427	0	19099	46	0	0
277427	1	18003	46	0	0
277427	2	19100	46	0	0
277427	3	19101	46	0	0
277427	4	19102	46	0	0
277427	5	19103	46	0	0
277427	6	19104	46	0	0
277427	7	19105	46	0	0
277427	8	19106	46	30	0
277427	9	19107	46	0	0
277427	10	19108	46	0	0
277427	11	18009	46	0	0
277427	12	19109	46	0	0
277427	13	19113	46	0	0
277428	0	19099	46	0	0
277428	1	18003	46	0	0
277428	2	19100	46	0	0
277428	3	19101	46	0	0
277428	4	19102	46	0	0
277428	5	19103	46	0	0
277428	6	19104	46	0	0
277428	7	19105	46	0	0
277428	8	19106	46	30	0
277428	9	19107	46	0	0
277428	10	19108	46	0	0
277428	11	18009	46	0	0
277428	12	19109	46	0	0
277428	13	19113	46	0	0
277429	0	19099	46	0	0
277429	1	18003	46	0	0
277429	2	19100	46	0	0
277429	3	19101	46	0	0
277429	4	19102	46	0	0
277429	5	19103	46	0	0
277429	6	19104	46	0	0
277429	7	19105	46	0	0
277429	8	19106	46	30	0
277429	9	19107	46	0	0
277429	10	19108	46	0	0
277429	11	18009	46	0	0
277429	12	19109	46	0	0
277429	13	19113	46	0	0
277430	0	19099	46	0	0
277430	1	18003	46	0	0
277430	2	19100	46	0	0
277430	3	19101	46	0	0
277430	4	19102	46	0	0
277430	5	19103	46	0	0
277430	6	19104	46	0	0
277430	7	19105	46	0	0
277430	8	19106	46	30	0
277430	9	19107	46	0	0
277430	10	19108	46	0	0
277430	11	18009	46	0	0
277430	12	19109	46	0	0
277430	13	19113	46	0	0
277431	0	19099	46	0	0
277431	1	18003	46	0	0
277431	2	19100	46	0	0
277431	3	19101	46	0	0
277431	4	19102	46	0	0
277431	5	19103	46	0	0
277431	6	19104	46	0	0
277431	7	19105	46	0	0
277431	8	19106	46	30	0
277431	9	19107	46	0	0
277431	10	19108	46	0	0
277431	11	18009	46	0	0
277431	12	19109	46	0	0
277431	13	19113	46	0	0
277432	0	19099	46	0	0
277432	1	18003	46	0	0
277432	2	19100	46	0	0
277432	3	19101	46	0	0
277432	4	19102	46	0	0
277432	5	19103	46	0	0
277432	6	19104	46	0	0
277432	7	19105	46	0	0
277432	8	19106	46	30	0
277432	9	19107	46	0	0
277432	10	19108	46	0	0
277432	11	18009	46	0	0
277432	12	19109	46	0	0
277432	13	19113	46	0	0
277433	0	19099	46	0	0
277433	1	18003	46	0	0
277433	2	19100	46	0	0
277433	3	19101	46	0	0
277433	4	19102	46	0	0
277433	5	19103	46	0	0
277433	6	19104	46	0	0
277433	7	19105	46	0	0
277433	8	19106	46	30	0
277433	9	19107	46	0	0
277433	10	19108	46	0	0
277433	11	18009	46	0	0
277433	12	19109	46	0	0
277433	13	19113	46	0	0
277434	0	19099	46	0	0
277434	1	18003	46	0	0
277434	2	19100	46	0	0
277434	3	19101	46	0	0
277434	4	19102	46	0	0
277434	5	19103	46	0	0
277434	6	19104	46	0	0
277434	7	19105	46	0	0
277434	8	19106	46	30	0
277434	9	19107	46	0	0
277434	10	19108	46	0	0
277434	11	18009	46	0	0
277434	12	19109	46	0	0
277434	13	19113	46	0	0
277435	0	19099	46	0	0
277435	1	18003	46	0	0
277435	2	19100	46	0	0
277435	3	19101	46	0	0
277435	4	19102	46	0	0
277435	5	19103	46	0	0
277435	6	19104	46	0	0
277435	7	19105	46	0	0
277435	8	19106	46	30	0
277435	9	19107	46	0	0
277435	10	19108	46	0	0
277435	11	18009	46	0	0
277435	12	19109	46	0	0
277435	13	19113	46	0	0
277436	0	19099	46	0	0
277436	1	18003	46	0	0
277436	2	19100	46	0	0
277436	3	19101	46	0	0
277436	4	19102	46	0	0
277436	5	19103	46	0	0
277436	6	19104	46	0	0
277436	7	19105	46	0	0
277436	8	19106	46	30	0
277436	9	19107	46	0	0
277436	10	19108	46	0	0
277436	11	18009	46	0	0
277436	12	19109	46	0	0
277436	13	19113	46	0	0
277437	0	19099	46	0	0
277437	1	18003	46	0	0
277437	2	19100	46	0	0
277437	3	19101	46	0	0
277437	4	19102	46	0	0
277437	5	19103	46	0	0
277437	6	19104	46	0	0
277437	7	19105	46	0	0
277437	8	19106	46	30	0
277437	9	19107	46	0	0
277437	10	19108	46	0	0
277437	11	18009	46	0	0
277437	12	19109	46	0	0
277437	13	19113	46	0	0
277438	0	19099	46	0	0
277438	1	18003	46	0	0
277438	2	19100	46	0	0
277438	3	19101	46	0	0
277438	4	19102	46	0	0
277438	5	19103	46	0	0
277438	6	19104	46	0	0
277438	7	19105	46	0	0
277438	8	19106	46	30	0
277438	9	19107	46	0	0
277438	10	19108	46	0	0
277438	11	18009	46	0	0
277438	12	19109	46	0	0
277438	13	19113	46	0	0
277439	0	19099	46	0	0
277439	1	18003	46	0	0
277439	2	19100	46	0	0
277439	3	19101	46	0	0
277439	4	19102	46	0	0
277439	5	19103	46	0	0
277439	6	19104	46	0	0
277439	7	19105	46	0	0
277439	8	19106	46	30	0
277439	9	19107	46	0	0
277439	10	19108	46	0	0
277439	11	18009	46	0	0
277439	12	19109	46	0	0
277439	13	19113	46	0	0
277440	0	19099	46	0	0
277440	1	18003	46	0	0
277440	2	19100	46	0	0
277440	3	19101	46	0	0
